% isAttack tcpFlood:	571
% isAttack normal:	571
% isAttack slowRead:	571
% isAttack httpFlood:	571
% isAttack slowHeaders:	571
% isAttack slowBody:	571
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R4-5,8,10,18,23,27'

@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute serror_rate numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_serror_rate numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,slowBody}

@data
74,0,415,0.24,100,0.2,slowBody
370,0,3627,0.9,100,1,slowBody
370,0,349,0.3,100,0.98,slowBody
370,0,659,0.68,100,1,slowBody
370,0,446,0.86,100,1,slowBody
370,0,1354,0.91,100,0.99,slowBody
370,0,97,0.74,100,0.72,slowBody
370,0,872,0.71,100,1,slowBody
370,0,317,0.26,100,0.82,slowBody
370,0,1757,0.82,100,1,slowBody
370,0,164,0.99,100,1,slowBody
370,0,3404,0.89,100,1,slowBody
1094,1022,30,0.13,100,0.11,slowBody
370,0,1369,0.77,100,1,slowBody
370,0,2464,0.87,100,1,slowBody
370,0,373,0.37,100,0.98,slowBody
370,0,229,0.64,100,0.99,slowBody
370,0,981,0.68,100,1,slowBody
1005,956,93,0,94,0,slowBody
370,0,1648,0.99,100,1,slowBody
370,0,1209,0.76,100,1,slowBody
370,0,1057,0.89,100,0.99,slowBody
370,0,2407,0.86,100,1,slowBody
947,890,157,0,100,0,slowBody
370,0,2804,0.87,100,1,slowBody
370,0,1152,0.78,100,1,slowBody
2360,74,1607,0.82,99,0.93,slowBody
370,0,1040,0.75,100,1,slowBody
370,0,3451,0.89,100,1,slowBody
370,0,1305,0.91,100,0.96,slowBody
370,0,257,0.89,100,1,slowBody
370,0,658,0.55,100,1,slowBody
370,0,469,0.45,100,0.99,slowBody
370,0,997,0.76,100,1,slowBody
370,0,1028,0.71,100,0.98,slowBody
370,0,577,1,99,1,slowBody
370,0,2061,0.83,100,0.99,slowBody
370,0,882,0.91,100,1,slowBody
1022,956,98,0,99,0,slowBody
370,0,1890,0.82,100,1,slowBody
370,0,335,0.92,100,1,slowBody
370,0,250,0.08,100,0.19,slowBody
370,0,952,0.75,100,1,slowBody
504,74,308,0.25,100,0.78,slowBody
370,0,1893,0.83,100,1,slowBody
6271,836,229,0.02,100,0.05,slowBody
370,0,598,0.47,100,1,slowBody
370,0,1709,0.81,100,1,slowBody
1060,956,241,0,100,0,slowBody
370,0,1040,0.74,100,1,slowBody
370,0,858,0.7,100,1,slowBody
370,0,2681,0.86,100,0.98,slowBody
370,0,507,0.59,100,1,slowBody
370,0,1206,0.74,100,1,slowBody
370,0,2829,0.87,100,1,slowBody
370,0,323,0.24,100,0.78,slowBody
1172,956,1150,0.79,100,0.88,slowBody
370,0,2631,0.86,100,0.96,slowBody
370,0,3605,0.9,100,1,slowBody
1196,956,79,0,82,0,slowBody
1103,956,98,0,100,0,slowBody
370,0,1539,0.79,100,1,slowBody
370,0,1046,0.96,100,0.63,slowBody
1111,1022,190,0,100,0,slowBody
370,0,1338,0.81,100,1,slowBody
370,0,939,0.66,100,1,slowBody
1058,956,105,0,100,0,slowBody
370,0,619,0.87,100,1,slowBody
370,0,422,1,100,1,slowBody
1106,1022,237,0.11,100,0.25,slowBody
370,0,224,0.88,100,1,slowBody
370,0,1369,0.91,100,1,slowBody
370,0,305,0.32,100,0.96,slowBody
370,0,346,0.32,100,0.97,slowBody
1080,956,276,0.17,100,0.47,slowBody
370,0,2897,0.87,100,1,slowBody
370,0,1298,0.75,100,0.94,slowBody
370,0,834,0.62,100,0.99,slowBody
370,0,1660,0.99,100,1,slowBody
370,0,383,0.39,100,0.98,slowBody
370,0,280,0.25,100,0.7,slowBody
370,0,2568,0.86,100,1,slowBody
370,0,1747,0.82,100,1,slowBody
370,0,699,1,100,1,slowBody
370,0,666,0.65,100,1,slowBody
370,0,897,0.7,100,1,slowBody
1046,956,2514,0.86,100,0.74,slowBody
370,0,1008,0.96,100,0.65,slowBody
370,0,920,0.91,100,1,slowBody
370,0,241,0.88,100,1,slowBody
370,0,2462,0.85,100,1,slowBody
370,0,1461,0.77,100,1,slowBody
2612,956,529,0.83,100,0.74,slowBody
370,0,1384,0.77,100,1,slowBody
1113,956,82,0,85,0,slowBody
370,0,261,0.11,100,0.29,slowBody
370,0,911,0.71,100,1,slowBody
370,0,655,0.59,100,1,slowBody
370,0,535,0.45,100,0.23,slowBody
370,0,2315,0.86,100,1,slowBody
370,0,995,0.76,100,1,slowBody
370,0,176,0.99,100,1,slowBody
370,0,968,0.88,100,1,slowBody
370,0,715,0.71,100,1,slowBody
370,0,1696,0.81,100,1,slowBody
370,0,1354,0.78,100,1,slowBody
976,956,151,0,100,0,slowBody
370,0,3870,0.9,100,0.96,slowBody
370,0,359,0.35,100,0.98,slowBody
370,0,2696,0.86,100,0.98,slowBody
370,0,797,0.67,100,1,slowBody
998,890,70,0,72,0,slowBody
370,0,303,0.23,100,0.69,slowBody
370,0,3688,0.9,100,1,slowBody
370,0,249,0.02,100,0.06,slowBody
370,0,1091,0.71,100,1,slowBody
370,0,887,0.71,100,1,slowBody
370,0,2080,0.83,100,0.99,slowBody
1063,956,224,0,100,0,slowBody
370,0,1329,0.75,100,0.98,slowBody
370,0,569,0.63,100,1,slowBody
370,0,2599,0.86,100,0.73,slowBody
370,0,416,0.34,100,0.84,slowBody
370,0,1350,0.78,100,1,slowBody
370,0,317,0.34,100,1,slowBody
370,0,953,0.88,100,1,slowBody
1201,956,11,0,14,0,slowBody
370,0,432,0.36,100,0.86,slowBody
370,0,720,0.64,100,1,slowBody
1020,956,209,0,100,0,slowBody
370,0,180,0.89,100,0.98,slowHeaders
370,0,2358,0.88,100,1,slowHeaders
1114,956,114,0,100,0,slowHeaders
370,0,719,0.66,100,1,slowHeaders
370,0,1995,0.99,100,1,slowHeaders
370,0,1168,0.79,100,0.99,slowHeaders
370,0,2067,0.99,100,0.92,slowHeaders
1110,953,953,0.67,100,0.53,slowHeaders
370,0,562,0.63,100,1,slowHeaders
296,0,650,0.55,100,1,slowHeaders
2520,74,2011,0.81,99,0.96,slowHeaders
370,0,1412,0.99,100,0.97,slowHeaders
1115,956,124,0,100,0,slowHeaders
370,0,531,0.44,100,0.92,slowHeaders
370,0,2678,0.89,100,1,slowHeaders
2346,11980,2013,0.81,99,0.96,slowHeaders
370,0,716,0.58,100,1,slowHeaders
370,0,1194,0.7,100,1,slowHeaders
370,0,899,0.69,100,0.97,slowHeaders
370,0,485,0.57,100,1,slowHeaders
960,1019,160,0,100,0,slowHeaders
370,0,2837,0.9,100,1,slowHeaders
1082,956,99,0,100,0,slowHeaders
370,0,970,0.69,100,1,slowHeaders
370,0,1673,0.86,100,1,slowHeaders
370,0,1053,0.78,100,1,slowHeaders
370,0,304,0.31,100,0.95,slowHeaders
370,0,226,0.99,100,1,slowHeaders
370,0,2224,0.87,100,1,slowHeaders
370,0,872,0.72,100,1,slowHeaders
370,0,345,0.94,100,1,slowHeaders
370,0,2404,0.88,100,1,slowHeaders
370,0,3115,0.91,100,1,slowHeaders
968,953,109,0,100,0,slowHeaders
370,0,6,0.67,100,0.59,slowHeaders
370,0,1425,1,100,0.97,slowHeaders
370,0,219,0.04,100,0.08,slowHeaders
370,0,621,0.58,100,1,slowHeaders
370,0,8,0.25,100,0.03,slowHeaders
370,0,914,0.67,100,1,slowHeaders
370,0,1125,0.78,100,1,slowHeaders
991,953,1721,0.84,100,0.62,slowHeaders
370,0,1066,0.66,100,0.7,slowHeaders
370,0,1925,0.8,100,1,slowHeaders
370,0,1122,0.79,100,1,slowHeaders
1098,956,98,0,100,0,slowHeaders
370,0,927,0.68,100,1,slowHeaders
370,0,1643,0.86,100,1,slowHeaders
370,0,2716,0.89,100,1,slowHeaders
296,0,668,0.56,100,1,slowHeaders
370,0,528,0.54,100,1,slowHeaders
370,0,540,0.61,100,1,slowHeaders
1174,1022,1160,0.74,100,0.94,slowHeaders
370,0,1937,0.8,100,1,slowHeaders
370,0,930,0.72,100,1,slowHeaders
370,0,498,0.52,100,1,slowHeaders
370,0,1594,0.77,100,1,slowHeaders
878,953,197,0,100,0,slowHeaders
370,0,1433,1,100,0.98,slowHeaders
370,0,1396,0.79,100,0.96,slowHeaders
370,0,972,0.76,100,1,slowHeaders
370,0,1707,0.77,100,1,slowHeaders
3910,833,1508,1,100,1,slowHeaders
370,0,680,0.6,100,0.9,slowHeaders
370,0,127,0.85,100,0.97,slowHeaders
370,0,1071,0.72,100,1,slowHeaders
370,0,1670,0.85,100,1,slowHeaders
1042,953,175,0,100,0,slowHeaders
3033,833,2051,0.99,100,0.94,slowHeaders
370,0,392,0.25,100,0.95,slowHeaders
883,953,82,0,85,0,slowHeaders
370,0,448,0.53,100,1,slowHeaders
1038,1022,149,0,100,0,slowHeaders
370,0,1843,0.84,100,1,slowHeaders
370,0,1828,0.84,100,0.95,slowHeaders
916,953,140,0,100,0,slowHeaders
370,0,384,0.99,100,1,slowHeaders
994,953,53,0,55,0,slowHeaders
1005,1022,145,0,100,0,slowHeaders
1048,956,95,0,98,0,slowHeaders
370,0,1129,1,100,1,slowHeaders
370,0,1314,0.82,100,1,slowHeaders
370,0,803,1,100,1,slowHeaders
370,0,483,1,100,1,slowHeaders
370,0,1150,0.79,100,0.99,slowHeaders
1175,953,233,0,100,0,slowHeaders
370,0,2260,0.87,100,1,slowHeaders
370,0,1002,0.64,100,0.15,slowHeaders
370,0,1294,0.7,100,0.52,slowHeaders
370,0,594,0.56,100,1,slowHeaders
949,953,180,0,100,0,slowHeaders
370,0,351,0.23,100,0.73,slowHeaders
1047,953,917,0.69,100,0.88,slowHeaders
370,0,1407,1,100,0.97,slowHeaders
985,953,200,0,100,0,slowHeaders
370,0,2999,0.9,100,1,slowHeaders
370,0,2253,0.99,100,0.95,slowHeaders
1029,953,57,0,60,0,slowHeaders
1032,890,77,0,81,0,slowHeaders
1181,953,212,0,100,0,slowHeaders
370,0,754,0.61,100,1,slowHeaders
958,953,285,0.08,100,0.24,slowHeaders
370,0,1314,0.78,100,0.99,slowHeaders
950,953,66,0,69,0,slowHeaders
370,0,753,0.64,100,1,slowHeaders
1109,956,40,0,44,0,slowHeaders
938,953,40,0,42,0,slowHeaders
370,0,574,0.58,100,1,slowHeaders
370,0,1007,0.76,100,1,slowHeaders
1076,953,74,0,77,0,slowHeaders
1016,953,55,0,58,0,slowHeaders
1034,953,197,0,100,0,slowHeaders
370,0,947,0.74,100,1,slowHeaders
370,0,1194,0.8,100,0.99,slowHeaders
988,1019,30,0,33,0,slowHeaders
370,0,2572,0.89,100,0.99,slowHeaders
370,0,1367,0.82,100,0.99,slowHeaders
370,0,581,0.49,100,1,slowHeaders
370,0,1279,0.77,100,0.99,slowHeaders
370,0,3087,0.91,100,1,slowHeaders
370,0,1263,1,100,1,slowHeaders
370,0,538,1,100,1,slowHeaders
370,0,1162,0.69,100,1,slowHeaders
370,0,763,0.66,100,1,slowHeaders
370,0,1610,0.99,100,0.98,slowHeaders
987,953,48,0,50,0,slowHeaders
370,0,1256,1,100,1,slowHeaders
370,0,1465,0.74,100,1,slowHeaders
370,0,2064,0.99,100,0.92,slowHeaders
370,0,464,1,100,1,slowHeaders
370,0,2908,0.9,100,1,slowHeaders
370,0,2077,1,100,0.98,slowHeaders
370,0,1664,0.85,100,1,slowHeaders
911,953,140,0,100,0,slowHeaders
370,0,703,0.66,100,0.7,slowHeaders
370,0,1587,0.85,100,1,slowHeaders
370,0,1338,0.82,100,1,slowHeaders
370,0,1424,0.99,100,0.97,slowHeaders
370,0,232,0.1,100,0.23,slowHeaders
370,0,1886,0.99,100,0.98,slowHeaders
370,0,3016,0.9,100,1,slowHeaders
370,0,1380,0.79,100,0.96,slowHeaders
370,0,147,0.99,100,1,slowHeaders
370,0,655,1,100,1,slowHeaders
370,0,349,0.35,100,0.91,slowHeaders
370,0,415,0.29,100,0.21,slowHeaders
370,0,392,0.42,100,1,slowHeaders
642,206,12,0,16,0,slowHeaders
370,0,679,0.57,100,1,slowHeaders
370,0,1982,1,100,1,slowHeaders
370,0,1387,0.83,100,1,slowHeaders
370,0,390,0.28,100,0.75,slowHeaders
370,0,1602,0.85,100,1,slowHeaders
370,0,668,0.55,100,1,slowHeaders
370,0,702,0.66,100,0.69,slowHeaders
370,0,1813,0.84,100,0.8,slowHeaders
296,0,442,0.33,100,1,slowHeaders
370,0,1277,0.82,100,1,slowHeaders
370,0,1808,0.84,100,0.75,slowHeaders
370,0,1730,1,100,1,slowHeaders
884,953,244,0.1,100,0.24,slowHeaders
370,0,882,1,100,1,slowHeaders
370,0,1335,0.99,100,0.99,slowHeaders
1094,953,242,0,100,0,slowHeaders
370,0,1497,0.75,100,1,slowHeaders
370,0,1560,0.75,100,1,slowHeaders
370,0,336,0.38,100,1,slowHeaders
370,0,2671,0.89,100,1,slowHeaders
370,0,1149,1,100,1,slowHeaders
370,0,461,0.96,100,1,slowHeaders
370,0,746,0.64,100,1,slowHeaders
370,0,1094,1,100,1,slowHeaders
370,0,669,0.64,100,0.69,slowHeaders
992,953,156,0,100,0,slowHeaders
370,0,1326,0.71,100,0.84,slowHeaders
370,0,631,0.52,100,0.96,slowHeaders
370,0,1452,0.97,100,1,slowHeaders
370,0,535,0.45,100,1,slowHeaders
370,0,1489,0.8,100,1,slowHeaders
370,0,1506,0.84,100,1,slowHeaders
370,0,2279,0.87,100,1,slowHeaders
370,0,1706,0.77,100,1,slowHeaders
370,0,319,0.09,100,0.18,slowHeaders
370,0,582,0.48,100,0.88,slowHeaders
903,953,45,0,48,0,slowHeaders
296,0,690,0.57,100,1,slowHeaders
370,0,599,0.56,100,1,slowHeaders
370,0,611,0.51,100,0.91,slowHeaders
370,0,805,0.7,100,0.98,slowHeaders
370,0,795,0.62,100,1,slowHeaders
370,0,854,0.68,100,1,slowHeaders
370,0,1716,0.86,100,1,slowHeaders
370,0,458,1,100,1,slowHeaders
370,0,2147,0.87,100,0.99,slowHeaders
370,0,1639,1,100,1,slowHeaders
370,0,778,0.65,100,1,slowHeaders
370,0,1229,0.8,100,0.99,slowHeaders
370,0,1423,0.74,100,0.96,slowHeaders
370,0,2082,1,100,0.98,slowHeaders
370,0,1969,0.8,100,1,slowHeaders
972,953,150,0,100,0,slowHeaders
370,0,358,0.99,100,1,slowHeaders
370,0,608,1,100,1,slowHeaders
370,0,337,0.37,100,1,slowHeaders
370,0,3008,0.9,100,1,slowHeaders
370,0,474,0.38,100,0.75,slowHeaders
915,953,217,0,100,0,slowHeaders
1029,956,60,0,63,0,slowHeaders
370,0,3110,0.91,100,1,slowHeaders
992,953,1706,0.85,100,0.77,slowHeaders
1045,956,138,0,100,0,slowHeaders
370,0,1300,0.72,100,0.99,slowHeaders
370,0,1927,0.99,100,1,slowHeaders
370,0,1206,0.76,100,0.51,slowHeaders
370,0,964,0.69,100,1,slowHeaders
370,0,1143,0.74,100,1,slowHeaders
370,0,377,0.22,100,0.82,slowHeaders
370,0,1526,0.99,100,1,slowHeaders
370,0,1408,0.83,100,1,slowHeaders
370,0,1650,0.85,100,1,slowHeaders
370,0,2083,1,100,0.98,slowHeaders
370,0,284,0.26,100,0.75,slowHeaders
370,0,744,0.6,100,1,slowHeaders
370,0,261,0.18,100,0.46,slowHeaders
1076,956,126,0,100,0,slowHeaders
370,0,808,0.71,100,1,slowHeaders
370,0,777,0.62,100,1,slowHeaders
370,0,2025,0.99,100,1,slowHeaders
370,0,921,0.68,100,1,slowHeaders
370,0,1872,0.99,100,0.98,slowHeaders
1114,953,986,0.65,100,0.23,slowHeaders
370,0,1714,1,100,1,slowHeaders
2100,74,411,0.29,100,0.94,slowHeaders
370,0,914,0.74,100,1,slowHeaders
370,0,1427,1,100,0.97,slowHeaders
370,0,243,0.15,100,0.36,slowHeaders
370,0,362,0.95,100,1,slowHeaders
849,953,131,0,100,0,slowHeaders
370,0,1675,1,100,1,slowHeaders
370,0,264,0.22,100,0.57,slowHeaders
939,953,133,0,100,0,slowHeaders
370,0,1881,0.85,100,1,slowHeaders
370,0,1765,0.78,100,1,slowHeaders
370,0,397,0.47,100,1,slowHeaders
370,0,1864,1,100,1,slowHeaders
370,0,1793,0.99,100,1,slowHeaders
370,0,1378,0.73,100,0.96,slowHeaders
370,0,919,0.74,100,1,slowHeaders
370,0,1471,0.84,100,1,slowHeaders
370,0,1699,1,100,1,slowHeaders
370,0,2732,0.89,100,1,slowHeaders
370,0,1967,1,100,1,slowHeaders
370,0,2726,0.89,100,1,slowHeaders
370,0,2107,0.86,100,1,slowHeaders
370,0,2010,0.86,100,0.98,slowHeaders
1022,953,183,0,100,0,slowHeaders
296,0,723,0.59,100,1,slowHeaders
370,0,1245,0.7,100,0.22,slowHeaders
370,0,1338,1,100,0.99,slowHeaders
370,0,1618,0.99,100,0.98,slowHeaders
370,0,1259,0.7,100,0.25,slowHeaders
370,0,1602,0.99,100,0.98,slowHeaders
370,0,1557,0.76,100,1,slowHeaders
370,0,1565,0.77,100,1,slowHeaders
370,0,659,0.59,100,0.85,slowHeaders
370,0,922,1,100,1,slowHeaders
370,0,462,0.55,100,1,slowHeaders
370,0,1953,1,100,1,slowHeaders
370,0,1166,1,100,1,slowHeaders
934,1019,231,0,100,0.01,slowHeaders
370,0,814,0.7,100,0.98,slowHeaders
370,0,1887,0.85,100,1,slowHeaders
370,0,659,1,100,1,slowHeaders
1038,890,42,0,46,0,slowHeaders
370,0,2291,0.87,100,1,slowHeaders
370,0,737,0.67,100,1,slowHeaders
370,0,738,0.67,100,1,slowHeaders
370,0,1312,0.72,100,0.99,slowHeaders
370,0,1282,0.82,100,1,slowHeaders
370,0,1921,0.85,100,0.51,slowHeaders
370,0,1958,0.8,100,1,slowHeaders
370,0,2465,0.88,100,1,slowHeaders
370,0,2467,0.88,100,1,slowHeaders
370,0,1864,0.99,100,0.98,slowHeaders
370,0,958,0.69,100,1,slowHeaders
370,0,2705,0.89,100,1,slowHeaders
370,0,684,0.65,100,0.69,slowHeaders
504,74,597,0.55,100,0.75,slowHeaders
370,0,1433,0.74,100,0.96,slowHeaders
370,0,748,0.6,100,1,slowHeaders
370,0,2338,0.88,100,1,slowHeaders
370,0,1404,0.83,100,0.99,slowHeaders
370,0,1229,1,100,1,slowHeaders
370,0,1193,0.8,100,1,slowHeaders
1029,1022,77,0,80,0,slowHeaders
370,0,1375,0.73,100,0.96,slowHeaders
370,0,1448,0.75,100,0.98,slowHeaders
370,0,2417,0.88,100,1,slowHeaders
949,953,42,0,46,0,slowHeaders
1081,953,1001,0.64,100,0.16,slowHeaders
370,0,1199,0.8,100,0.99,slowHeaders
370,0,1695,0.77,100,0.98,slowHeaders
296,0,754,0.61,100,1,slowHeaders
974,953,79,0,83,0,slowHeaders
370,0,1890,1,100,1,slowHeaders
370,0,922,0.74,100,1,slowHeaders
370,0,169,0.99,100,1,slowHeaders
370,0,1121,0.74,100,1,slowHeaders
370,0,1103,0.79,100,1,slowHeaders
370,0,2200,1,100,1,slowHeaders
504,74,593,0.55,100,0.75,slowHeaders
370,0,1156,0.79,100,0.99,slowHeaders
370,0,1138,0.74,100,1,slowHeaders
370,0,1895,0.8,100,1,slowHeaders
370,0,1216,0.7,100,0.99,slowHeaders
370,0,1604,0.76,100,0.96,slowHeaders
1020,953,308,0.08,100,0.2,slowHeaders
1146,956,1237,0.7,100,0.26,slowHeaders
1018,953,111,0,100,0,slowHeaders
370,0,1284,0.7,100,0.42,slowHeaders
370,0,1322,0.73,100,1,slowHeaders
370,0,2590,0.89,100,1,slowHeaders
370,0,1126,0.79,100,1,slowHeaders
370,0,825,0.64,100,1,slowHeaders
370,0,1280,0.7,100,0.38,slowHeaders
370,0,782,0.62,100,1,slowHeaders
370,0,583,0.55,100,0.74,slowHeaders
370,0,1431,0.97,100,0.96,slowHeaders
370,0,2661,0.89,100,1,slowHeaders
1027,956,41,0,44,0,slowHeaders
370,0,779,0.65,100,1,slowHeaders
370,0,869,0.69,100,1,slowHeaders
370,0,1490,0.99,100,1,slowHeaders
370,0,1723,1,100,1,slowHeaders
370,0,1221,1,100,1,slowHeaders
370,0,1102,0.73,100,1,slowHeaders
370,0,885,0.69,100,1,slowHeaders
370,0,1878,0.85,100,1,slowHeaders
867,953,66,0,70,0,slowHeaders
370,0,1208,0.8,100,1,slowHeaders
370,0,2519,0.89,100,1,slowHeaders
370,0,1401,0.83,100,0.99,slowHeaders
979,1019,409,0.44,100,0.8,slowHeaders
370,0,1754,0.78,100,1,slowHeaders
296,0,588,0.5,100,1,slowHeaders
370,0,852,0.65,100,1,slowHeaders
370,0,2837,0.9,100,1,slowHeaders
370,0,355,0.41,100,1,slowHeaders
965,953,104,0,100,0,slowHeaders
370,0,947,0.72,100,1,slowHeaders
370,0,1900,0.99,100,0.98,slowHeaders
370,0,660,0.64,100,0.99,slowHeaders
370,0,565,0.47,100,0.98,slowHeaders
370,0,2473,0.88,100,1,slowHeaders
370,0,1619,1,100,1,slowHeaders
370,0,2367,0.88,100,1,slowHeaders
370,0,895,1,100,1,slowHeaders
370,0,789,1,100,1,slowHeaders
370,0,1097,1,100,1,slowHeaders
370,0,1509,0.84,100,1,slowHeaders
370,0,1975,0.86,100,0.73,slowHeaders
945,953,129,0,100,0,slowHeaders
370,0,878,0.69,100,1,slowHeaders
370,0,1591,0.99,100,0.98,slowHeaders
370,0,377,0.45,100,1,slowHeaders
370,0,3015,0.9,100,1,slowHeaders
370,0,520,0.44,100,0.95,slowHeaders
370,0,2069,1,100,0.98,slowHeaders
296,0,777,0.62,100,1,slowHeaders
370,0,754,0.64,100,1,slowHeaders
370,0,1785,0.84,100,0.52,slowHeaders
370,0,1102,0.67,100,0.99,slowHeaders
370,0,1063,0.77,100,1,slowHeaders
370,0,433,0.96,100,1,slowHeaders
370,0,308,0.22,100,0.67,slowHeaders
370,0,549,0.57,100,1,slowHeaders
370,0,2354,0.88,100,1,slowHeaders
370,0,790,1,100,1,slowHeaders
370,0,532,0.51,100,1,slowHeaders
370,0,210,0.01,100,0.02,slowHeaders
370,0,582,0.6,100,1,slowHeaders
370,0,1613,0.76,100,0.96,slowHeaders
370,0,1299,0.81,100,1,slowHeaders
370,0,461,0.36,100,0.62,slowHeaders
370,0,690,0.65,100,0.69,slowHeaders
370,0,1839,0.79,100,1,slowHeaders
370,0,858,0.65,100,1,slowHeaders
370,0,787,0.62,100,1,slowHeaders
370,0,2062,0.86,100,1,slowHeaders
370,0,1210,0.76,100,0.51,slowHeaders
905,953,238,0,100,0.01,slowHeaders
370,0,450,0.36,100,0.84,slowHeaders
370,0,253,0.17,100,0.42,slowHeaders
370,0,293,0.27,100,0.78,slowHeaders
1044,1022,155,0,100,0,slowHeaders
370,0,1558,0.99,100,0.98,slowHeaders
939,887,54,0,56,0,slowHeaders
370,0,341,0.99,100,1,slowHeaders
370,0,1388,1,100,0.97,slowHeaders
978,1019,403,0.45,100,0.86,slowHeaders
370,0,1906,0.85,100,0.51,slowHeaders
370,0,1486,0.75,100,1,slowHeaders
945,953,188,0,100,0,slowHeaders
370,0,1395,0.79,100,0.96,slowHeaders
370,0,832,0.72,100,1,slowHeaders
370,0,238,0.12,100,0.29,slowHeaders
370,0,463,0.48,100,1,slowHeaders
1145,953,964,0.66,100,0.42,slowHeaders
370,0,679,0.65,100,0.99,slowHeaders
370,0,549,0.62,100,1,slowHeaders
370,0,1338,0.71,100,0.91,slowHeaders
913,887,129,0,100,0,slowHeaders
370,0,1345,0.73,100,0.98,slowHeaders
370,0,1919,1,100,1,slowHeaders
370,0,2679,0.89,100,1,slowHeaders
370,0,364,0.24,100,0.75,slowHeaders
912,953,146,0,100,0,slowHeaders
370,0,1672,0.99,100,0.98,slowHeaders
370,0,984,0.76,100,1,slowHeaders
370,0,1935,0.85,100,0.99,slowHeaders
370,0,325,0.35,100,1,slowHeaders
955,1019,1899,0.85,100,0.61,slowHeaders
370,0,473,0.56,100,1,slowHeaders
370,0,1966,0.85,100,0.64,slowHeaders
370,0,1744,0.84,100,0.5,slowHeaders
1000,953,64,0,66,0,slowHeaders
370,0,2579,0.89,100,1,slowHeaders
370,0,904,0.67,100,1,slowHeaders
370,0,675,0.64,100,0.69,slowHeaders
370,0,2201,0.87,100,0.99,slowHeaders
370,0,1498,1,100,1,slowHeaders
908,953,156,0,100,0,slowHeaders
370,0,1486,1,100,1,slowHeaders
370,0,720,0.59,100,1,slowHeaders
370,0,463,0.44,100,0.99,slowHeaders
370,0,557,0.47,100,1,slowHeaders
370,0,1476,0.84,100,1,slowHeaders
370,0,513,0.59,100,1,slowHeaders
370,0,2847,0.9,100,1,slowHeaders
370,0,1456,0.74,100,1,slowHeaders
936,953,94,0,97,0,slowHeaders
370,0,454,1,100,1,slowHeaders
370,0,1200,0.8,100,1,slowHeaders
982,953,15,0,18,0,slowHeaders
370,0,1014,0.77,100,1,slowHeaders
370,0,1949,0.85,100,0.98,slowHeaders
370,0,839,0.69,100,1,slowHeaders
370,0,2709,0.89,100,1,slowHeaders
370,0,1536,0.76,100,1,slowHeaders
370,0,978,0.75,100,1,slowHeaders
955,953,15,0,17,0,slowHeaders
370,0,697,0.61,100,0.94,slowHeaders
370,0,539,0.56,100,1,slowHeaders
370,0,369,0.28,100,0.98,slowHeaders
370,0,211,0,100,0.01,slowHeaders
370,0,1210,0.8,100,1,slowHeaders
370,0,357,0.26,100,0.94,slowHeaders
370,0,1288,0.81,100,1,slowHeaders
370,0,1121,0.78,100,0.98,slowHeaders
370,0,373,0.95,100,1,slowHeaders
370,0,1400,0.99,100,0.97,slowHeaders
370,0,385,0.32,100,0.98,slowHeaders
370,0,104,0.82,100,0.84,slowHeaders
370,0,900,0.74,100,1,slowHeaders
370,0,355,0.41,100,1,slowHeaders
370,0,1544,0.76,100,1,slowHeaders
370,0,2591,0.89,100,1,slowHeaders
1014,953,108,0,100,0,slowHeaders
370,0,382,0.23,100,0.87,slowHeaders
4691,833,286,0,100,0,slowHeaders
370,0,1001,0.76,100,1,slowHeaders
370,0,1152,0.8,100,1,slowHeaders
370,0,1435,0.83,100,1,slowHeaders
370,0,1643,1,100,1,slowHeaders
370,0,1103,0.67,100,0.99,slowHeaders
370,0,341,0.39,100,1,slowHeaders
370,0,575,0.59,100,1,slowHeaders
370,0,1123,1,100,1,slowHeaders
370,0,1899,0.8,100,1,slowHeaders
370,0,174,0.99,100,1,slowHeaders
370,0,1574,0.99,100,1,slowHeaders
4418,11980,802,0.63,100,0.99,slowHeaders
370,0,804,0.7,100,0.98,slowHeaders
370,0,1047,0.71,100,1,slowHeaders
370,0,525,0.52,100,0.61,slowHeaders
370,0,1777,0.84,100,0.5,slowHeaders
370,0,684,0.56,100,1,slowHeaders
370,0,609,0.52,100,1,slowHeaders
370,0,1119,0.78,100,1,slowHeaders
370,0,125,0.85,100,0.97,slowHeaders
370,0,1252,1,100,1,slowHeaders
370,0,1761,0.78,100,1,slowHeaders
370,0,1472,1,100,0.99,slowHeaders
370,0,1208,1,100,1,slowHeaders
370,0,346,0.4,100,1,slowHeaders
370,0,1212,0.76,100,0.51,slowHeaders
927,953,124,0,100,0,slowHeaders
370,0,1946,0.99,100,1,slowHeaders
370,0,790,0.7,100,1,slowHeaders
370,0,583,0.59,100,1,slowHeaders
370,0,596,1,100,1,slowHeaders
838,953,57,0,61,0,slowHeaders
926,1019,247,0,100,0.01,slowHeaders
948,953,148,0,100,0,slowHeaders
1106,956,81,0,85,0,slowHeaders
