% isAttack normal:	2000
% isAttack attack:	2000
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:normal, tcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-5,9,12,17,20,22,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute srv_count numeric
@attribute rerror_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_diff_srv_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {normal,attack}

@data
tcp,SF,344,4438,27,0,43,0,0.02,normal
tcp,SF,216,272,6,0,82,0,0.05,normal
tcp,SF,151,632,12,0,12,0,0.06,normal
tcp,SF,294,1680,6,0,61,0,0.03,normal
tcp,SF,199,337,30,0,255,0,0,normal
tcp,SF,266,11875,9,0,255,0,0,normal
tcp,SF,316,1698,4,0,59,0,0.05,normal
tcp,SF,199,463,3,0,36,0,0.03,normal
tcp,SF,216,1335,6,0,12,0,0.02,normal
tcp,SF,346,1664,8,0,12,0,0.05,normal
tcp,SF,277,2445,34,0,16,0,0.01,normal
tcp,SF,249,2093,18,0,14,0,0.04,normal
tcp,SF,352,3461,23,0,145,0,0.02,normal
tcp,SF,306,1380,30,0,255,0.01,0,normal
tcp,SF,282,362,9,0,255,0,0,normal
tcp,SF,214,765,31,0,255,0,0,normal
tcp,SF,232,458,30,0,70,0,0.03,normal
tcp,S0,0,0,1,0,7,0,0.16,normal
tcp,REJ,0,0,4,0.75,39,0,0.2,normal
tcp,SF,313,3400,14,0,255,0,0,normal
tcp,SF,200,9248,11,0,255,0,0,normal
tcp,REJ,0,0,1,1,6,0,0.14,normal
tcp,REJ,0,0,1,1,250,0.02,0,normal
tcp,SF,334,277,10,0,67,0.03,0,normal
tcp,SF,154,2898,3,0,79,0,0.05,normal
tcp,SF,228,7897,12,0,12,0,0.04,normal
tcp,SF,222,685,16,0,102,0,0.03,normal
tcp,SF,208,1626,8,0,29,0,0.03,normal
tcp,S0,204,0,5,0,3,0,0.04,normal
tcp,SF,256,2851,1,0,255,0,0,normal
tcp,REJ,0,0,1,1,2,0,0.12,normal
tcp,SF,297,2531,9,0,67,0,0,normal
tcp,SF,194,11593,17,0,8,0,0.05,normal
tcp,SF,153,8386,1,0,255,0,0,normal
tcp,SF,316,367,22,0,255,0,0,normal
tcp,SF,185,9525,2,0,69,0,0.04,normal
tcp,SF,240,1919,6,0,255,0,0,normal
tcp,SF,250,5200,36,0,153,0,0.01,normal
tcp,SF,208,511,10,0,255,0,0,normal
tcp,SF,233,3461,21,0,122,0,0.03,normal
tcp,SF,295,1158,11,0,97,0,0.05,normal
tcp,SF,276,6042,11,0,196,0,0.02,normal
tcp,SF,260,555,4,0,255,0,0,normal
tcp,SF,222,4859,7,0,20,0,0.03,normal
tcp,SF,294,220,8,0,7,0,0.02,normal
tcp,SF,255,1817,19,0,255,0,0,normal
tcp,SF,193,369,2,0,2,0,0.05,normal
tcp,SF,218,14638,9,0,255,0,0,normal
tcp,SF,190,491,2,0,10,0,0.03,normal
tcp,REJ,0,0,1,1,28,0.18,0,normal
tcp,SF,302,420,3,0,255,0,0,normal
tcp,SF,302,498,10,0,131,0,0.04,normal
tcp,SF,261,12236,9,0,21,0,0.04,normal
tcp,SF,322,295,15,0,255,0,0,normal
tcp,SF,320,12922,30,0,129,0,0.01,normal
tcp,SF,344,1180,25,0,38,0,0.04,normal
tcp,SF,200,3042,15,0,42,0,0.03,normal
tcp,SF,343,2381,11,0,78,0,0.04,normal
tcp,SF,322,1461,5,0,255,0,0,normal
tcp,SF,231,2239,10,0,255,0.01,0,normal
tcp,SF,229,9257,11,0,255,0,0,normal
tcp,SF,342,2787,5,0,84,0,0.01,normal
tcp,SF,194,458,2,0,4,0,0.03,normal
tcp,SF,245,2435,33,0,27,0,0.07,normal
tcp,SF,326,635,2,0,8,0,0.18,normal
tcp,SF,233,2121,7,0,207,0,0.02,normal
tcp,SF,360,3176,3,0,2,0,0.04,normal
tcp,SF,272,477,3,0,56,0,0.01,normal
tcp,SF,325,12884,9,0,72,0,0,normal
tcp,SF,239,2551,16,0,255,0,0,normal
tcp,SF,319,2452,30,0,211,0,0.01,normal
tcp,SF,190,170,5,0,32,0,0.04,normal
tcp,SF,204,28271,24,0,5,0,0.02,normal
tcp,SF,318,337,4,0,16,0,0.02,normal
tcp,SF,317,7524,23,0,255,0,0,normal
tcp,SF,324,7564,2,0,255,0,0,normal
tcp,SF,323,741,5,0,255,0,0,normal
tcp,SF,306,574,9,0,6,0,0.04,normal
tcp,SF,319,1384,42,0,9,0,0.05,normal
tcp,SF,253,607,9,0,255,0,0,normal
tcp,SF,313,173,6,0,124,0,0.02,normal
tcp,SF,330,932,11,0,255,0,0,normal
tcp,SF,289,313,26,0,227,0,0.01,normal
tcp,SF,272,872,27,0,76,0,0.05,normal
tcp,SF,246,1304,4,0,148,0,0.02,normal
tcp,SF,226,1411,23,0,37,0,0.02,normal
tcp,SF,235,1200,11,0,117,0,0.06,normal
tcp,SF,237,2325,5,0,255,0,0,normal
tcp,SF,204,616,3,0,25,0,0.04,normal
tcp,SF,219,2226,27,0,255,0,0,normal
tcp,SF,249,14113,4,0,4,0,0.02,normal
tcp,SF,300,1400,46,0,180,0,0.02,normal
tcp,SF,212,2526,22,0,255,0,0,normal
tcp,REJ,0,0,4,1,13,0,0.18,normal
tcp,REJ,0,0,1,1,6,0,0.13,normal
tcp,SF,212,2120,12,0,255,0,0,normal
tcp,SF,163,1837,6,0,6,0,0.07,normal
tcp,SF,318,762,5,0,104,0,0.01,normal
tcp,SF,208,4080,5,0,55,0,0.03,normal
tcp,SF,208,1660,10,0,24,0,0.02,normal
tcp,SF,208,6078,5,0,5,0,0.05,normal
tcp,SF,286,22841,37,0,255,0,0,normal
tcp,SF,199,940,5,0,6,0,0.03,normal
tcp,SF,295,35949,2,0,5,0,0.01,normal
tcp,SF,190,1410,26,0,88,0,0.01,normal
tcp,SF,267,2611,9,0,26,0,0.03,normal
tcp,REJ,0,0,1,1,110,0,0.11,normal
tcp,SF,213,2759,4,0,14,0,0.03,normal
tcp,SF,240,2698,7,0,255,0.01,0,normal
tcp,S0,0,0,2,0,3,0,0.07,normal
tcp,SF,295,415,9,0.11,255,0,0,normal
tcp,SF,214,334,8,0,20,0,0.04,normal
tcp,SF,197,1425,34,0,237,0,0,normal
tcp,SF,321,3150,19,0,41,0,0.04,normal
tcp,SF,325,403,22,0,55,0,0.03,normal
tcp,SF,307,190,6,0,255,0,0,normal
tcp,SF,277,260,25,0,15,0,0.04,normal
tcp,SF,330,667,4,0,255,0,0,normal
tcp,SF,197,313,19,0,104,0,0.02,normal
tcp,SF,324,3410,8,0,255,0,0,normal
tcp,SF,204,2457,53,0,255,0,0,normal
tcp,SF,361,5374,5,0,25,0,0.05,normal
tcp,RSTO,151,0,2,1,68,0,0.01,normal
tcp,SF,237,1582,5,0,22,0,0.03,normal
tcp,SF,281,4770,19,0,16,0,0.05,normal
tcp,SF,146,15634,14,0,255,0,0,normal
tcp,SF,261,10939,3,0,18,0,0.04,normal
tcp,SF,252,893,3,0,110,0,0.05,normal
tcp,SF,303,2507,5,0,228,0.01,0,normal
tcp,SF,306,541,14,0,166,0,0.02,normal
tcp,SF,223,337,2,0,255,0,0,normal
tcp,SF,312,3040,5,0,36,0,0.01,normal
tcp,SF,233,1645,17,0,255,0,0,normal
tcp,SF,308,1178,20,0,20,0,0.02,normal
tcp,REJ,0,0,2,1,1,0,0.21,normal
tcp,REJ,0,0,1,1,24,0,0.11,normal
tcp,SF,219,3846,14,0,90,0,0.01,normal
tcp,SF,236,18957,1,0,255,0,0,normal
tcp,SF,294,1600,6,0,255,0,0,normal
tcp,SF,313,5105,6,0,36,0,0.03,normal
tcp,SF,337,2214,9,0,181,0,0.01,normal
tcp,SF,309,435,20,0,252,0,0.01,normal
tcp,SF,156,11431,1,0,15,0,0.04,normal
tcp,SF,199,344,19,0,78,0,0.04,normal
tcp,SF,189,5360,6,0,40,0,0.01,normal
tcp,REJ,0,0,1,1,23,0,0.05,normal
tcp,SF,265,255,32,0,255,0,0,normal
tcp,SF,201,1263,12,0,33,0,0.02,normal
tcp,SF,286,2887,8,0,8,0,0.07,normal
tcp,SF,242,2708,5,0,25,0,0.04,normal
tcp,SF,183,361,18,0,255,0,0,normal
tcp,SF,224,2325,9,0,67,0,0.03,normal
tcp,SF,255,2042,10,0,68,0,0.03,normal
tcp,SF,219,11487,18,0,15,0,0.08,normal
tcp,SF,218,1023,15,0,54,0,0.05,normal
tcp,SF,260,1596,3,0,43,0,0.03,normal
tcp,SF,347,6106,26,0,152,0,0.01,normal
tcp,SF,193,757,7,0,85,0,0.04,normal
tcp,SF,281,326,5,0,255,0,0,normal
tcp,SF,323,952,1,0,1,0,0.07,normal
tcp,SF,170,5898,1,0,82,0,0.14,normal
tcp,SF,170,1267,1,0,46,0,0.02,normal
tcp,REJ,0,0,1,1,11,0,0.09,normal
tcp,SF,295,2447,1,0,1,0,0.04,normal
tcp,SF,224,1918,4,0,255,0,0,normal
tcp,SF,327,1310,2,0,1,0,0.12,normal
tcp,SF,247,1104,18,0,62,0,0.02,normal
tcp,REJ,0,0,2,1,5,0,0.21,normal
tcp,SF,325,2782,29,0,76,0,0.03,normal
tcp,SF,325,4757,12,0,35,0,0.02,normal
tcp,SF,185,25618,1,0,14,0,0.01,normal
tcp,SF,313,462,30,0,255,0,0,normal
tcp,SF,197,4850,24,0,10,0,0.04,normal
tcp,SF,328,412,4,0,255,0,0,normal
tcp,SF,321,547,7,0,255,0,0,normal
tcp,SF,214,693,11,0,161,0,0.01,normal
tcp,SF,180,1745,2,0,255,0,0,normal
tcp,SF,209,934,2,0,255,0,0,normal
tcp,SF,347,1596,3,0,255,0,0,normal
tcp,SF,302,133940,3,0,3,0,0.06,normal
tcp,SF,166,8578,3,0,28,0,0.07,normal
tcp,SF,175,8520,1,0,25,0,0.03,normal
tcp,SF,277,7039,13,0,255,0,0,normal
tcp,SF,213,2019,29,0,199,0,0.02,normal
tcp,SF,185,4926,1,0,255,0.01,0,normal
tcp,SF,238,477,18,0,43,0,0.02,normal
tcp,SF,285,3083,3,0,10,0,0.02,normal
tcp,SF,354,476,18,0,84,0,0.04,normal
tcp,SF,318,4430,4,0,4,0,0.01,normal
tcp,SF,224,321,3,0,121,0,0.03,normal
tcp,REJ,0,0,1,1,25,0,0.12,normal
tcp,SF,234,3918,9,0,94,0,0.04,normal
tcp,SF,193,2148,6,0,83,0,0.01,normal
tcp,SF,307,1849,10,0,255,0,0,normal
tcp,SF,324,1247,9,0,14,0,0.03,normal
tcp,SF,288,2025,15,0,96,0,0.02,normal
tcp,SF,168,108559,1,0,19,0,0.02,normal
tcp,SF,192,910,22,0,23,0,0.02,normal
tcp,SF,253,386,15,0,255,0,0,normal
tcp,SF,200,7071,32,0,255,0,0,normal
tcp,REJ,0,0,1,1,2,0,0.15,normal
tcp,SF,334,2445,2,0,255,0,0,normal
tcp,SF,258,267,8,0,3,0,0.02,normal
tcp,REJ,0,0,1,1,140,0,0.06,normal
tcp,SF,325,5072,2,0,46,0,0.07,normal
tcp,SF,297,308,5,0,130,0,0.02,normal
tcp,SF,230,3222,6,0,255,0.01,0,normal
tcp,SF,233,22497,14,0,58,0,0.05,normal
tcp,REJ,0,0,1,1,3,0,0.15,normal
tcp,SF,225,2043,15,0,96,0,0.03,normal
tcp,SF,312,31067,6,0,58,0,0.07,normal
tcp,SF,312,306,17,0,255,0,0,normal
tcp,SF,236,34500,8,0,255,0,0,normal
tcp,SF,292,1651,6,0,97,0,0.02,normal
tcp,SF,302,1075,12,0,255,0.01,0,normal
tcp,SF,227,321,20,0,177,0,0.01,normal
tcp,SF,216,5575,35,0,255,0,0,normal
tcp,SF,320,1024,24,0,43,0,0.07,normal
tcp,SF,200,292,5,0,153,0,0.02,normal
tcp,REJ,0,0,1,1,8,0,0.18,normal
tcp,SF,257,2780,30,0,103,0,0.02,normal
tcp,SF,205,997,24,0,255,0,0,normal
tcp,SF,310,238,12,0,12,0,0.21,normal
tcp,SF,198,1719,12,0,15,0,0.05,normal
tcp,SF,261,7695,2,0,255,0.02,0,normal
tcp,SF,382,528,15,0,173,0,0.02,normal
tcp,SF,219,579,4,0,45,0,0.06,normal
tcp,SF,201,4841,21,0,232,0,0.02,normal
tcp,SF,237,1349,21,0,255,0,0,normal
tcp,REJ,0,0,1,1,10,0,0.17,normal
tcp,S0,0,0,4,0,9,0,0.05,normal
tcp,REJ,0,0,1,1,34,0,0.05,normal
tcp,SF,305,5357,2,0,255,0.02,0,normal
tcp,SF,237,1481,9,0,115,0,0.01,normal
tcp,SF,241,2698,3,0,255,0.01,0,normal
tcp,SF,211,5220,13,0,109,0,0.03,normal
tcp,SF,213,808,6,0,6,0,0.04,normal
tcp,SF,205,491,5,0,255,0,0,normal
tcp,SF,341,604,34,0,255,0,0,normal
tcp,SF,333,16904,30,0,255,0,0,normal
tcp,SF,335,480,6,0,5,0,0.02,normal
tcp,SF,373,535,33,0,255,0,0,normal
tcp,S1,0,0,1,0,37,0,0.08,normal
tcp,SF,230,3432,57,0,255,0,0,normal
tcp,SF,216,655,4,0,255,0,0,normal
tcp,SF,312,1078,3,0,105,0,0.02,normal
tcp,SF,197,2543,20,0,255,0,0,normal
tcp,SF,318,259,3,0,25,0,0.02,normal
tcp,SF,210,6201,1,0,6,0,0.05,normal
tcp,SF,210,627,1,0,1,0,0.05,normal
tcp,SF,242,8729,6,0,255,0,0,normal
tcp,SF,217,1511,19,0,255,0,0,normal
tcp,S1,251,2920,9,0,23,0,0.02,normal
tcp,SF,200,354,17,0,17,0,0.05,normal
tcp,SF,220,1207,6,0,5,0,0.05,normal
tcp,SF,225,2952,10,0,61,0,0.06,normal
tcp,SF,278,2736,22,0,255,0,0,normal
tcp,SF,256,1109,9,0,255,0,0,normal
tcp,SF,190,6924,43,0,255,0,0,normal
tcp,SF,218,1189,23,0,99,0,0.01,normal
tcp,SF,222,472,2,0,3,0,0.07,normal
tcp,SF,336,644,2,0,46,0,0.05,normal
tcp,SF,218,3957,17,0,50,0,0.05,normal
tcp,SF,194,6134,11,0,11,0,0.02,normal
tcp,REJ,0,0,1,1,3,0,0.24,normal
tcp,S0,0,0,2,0,127,0,0.04,normal
tcp,SF,264,7883,1,0,255,0,0,normal
tcp,SF,218,2904,36,0,255,0,0,normal
tcp,SF,246,789,24,0,14,0,0.02,normal
tcp,SF,368,426,4,0,67,0,0.2,normal
tcp,SF,227,1255,3,0,3,0,0.07,normal
tcp,REJ,0,0,1,1,161,0.03,0,normal
tcp,SF,282,761,26,0,255,0,0,normal
tcp,REJ,0,0,28,0.85,27,0,0.16,normal
tcp,SF,272,4841,3,0,183,0,0.03,normal
tcp,SF,269,932,7,0,255,0,0,normal
tcp,SF,389,858,9,0,42,0,0.01,normal
tcp,SF,268,745,3,0,91,0,0.03,normal
tcp,SF,164,28382,1,0,19,0,0.03,normal
tcp,SF,201,535,20,0,255,0,0,normal
tcp,REJ,0,0,2,1,6,0,0.18,normal
tcp,SF,213,1252,16,0,40,0,0.06,normal
tcp,SF,210,4046,3,0,17,0,0.03,normal
tcp,SF,254,755,17,0,255,0,0,normal
tcp,REJ,0,0,2,1,30,0,0.05,normal
tcp,SF,344,28707,1,0,255,0,0,normal
tcp,SF,280,598,4,0,10,0,0.02,normal
tcp,SF,342,9284,14,0,208,0,0.01,normal
tcp,REJ,0,0,2,1,1,0,0.05,normal
tcp,SF,237,5939,10,0,255,0,0,normal
tcp,SF,220,9986,31,0,21,0,0.01,normal
tcp,SF,185,4154,2,0,255,0,0,normal
tcp,SF,196,1963,9,0,255,0,0,normal
tcp,SF,194,873,22,0,93,0,0.01,normal
tcp,REJ,0,0,1,1,33,0,0.09,normal
tcp,SF,139,34577,1,0,255,0,0,normal
tcp,S0,0,0,6,0,255,0,0,normal
tcp,SF,211,474,69,0,164,0,0.02,normal
tcp,SF,335,327,45,0,144,0,0.02,normal
tcp,SF,222,2460,15,0,34,0,0.05,normal
tcp,SF,200,1987,17,0,102,0,0.03,normal
tcp,SF,297,392,10,0.1,71,0,0.05,normal
tcp,SF,208,364,16,0,67,0,0.06,normal
tcp,SF,334,4158,4,0,188,0,0.02,normal
tcp,SF,191,1938,7,0,17,0,0.07,normal
tcp,SF,194,1984,2,0,255,0,0,normal
tcp,SF,308,771,18,0,109,0,0.02,normal
tcp,SF,261,3913,2,0,255,0.01,0,normal
tcp,SF,302,455,5,0,255,0,0,normal
tcp,SF,195,740,20,0,107,0,0.02,normal
tcp,SF,312,6107,4,0,3,0,0.01,normal
tcp,SF,315,1086,17,0.12,255,0,0,normal
tcp,SF,265,1125,5,0,137,0,0.02,normal
tcp,SF,325,1680,6,0,54,0,0.01,normal
tcp,SF,255,2431,7,0,173,0,0.02,normal
tcp,SF,304,370,3,0,177,0,0.01,normal
tcp,SF,205,663,18,0,148,0,0.03,normal
tcp,SF,297,2584,3,0,98,0,0.03,normal
tcp,SF,199,14729,6,0,118,0,0.03,normal
tcp,SF,208,2684,9,0,255,0,0,normal
tcp,SF,220,2064,4,0,20,0,0.02,normal
tcp,SF,206,285,33,0,255,0,0,normal
tcp,SF,243,2787,27,0,255,0,0,normal
tcp,SF,190,3303,3,0,3,0,0.03,normal
tcp,SF,221,863,11,0,5,0,0.01,normal
tcp,SF,235,331,25,0,255,0,0,normal
tcp,SF,352,762,7,0,181,0,0.04,normal
tcp,SF,179,14496,1,0,84,0,0.03,normal
tcp,SF,241,389,1,0,3,0,0.02,normal
tcp,SF,208,3861,3,0,255,0,0,normal
tcp,SF,309,1528,4,0,104,0,0.03,normal
tcp,SF,192,2241,27,0,255,0,0,normal
tcp,SF,209,1800,13,0,13,0,0.05,normal
tcp,SF,235,3413,5,0,156,0,0.03,normal
tcp,SF,306,164,1,0,5,0,0.01,normal
tcp,SF,213,3051,86,0,3,0,0.02,normal
tcp,SF,287,7524,23,0,255,0,0,normal
tcp,SF,202,387,27,0,132,0,0.03,normal
tcp,SF,200,2055,11,0,255,0,0,normal
tcp,SF,229,16818,12,0,43,0,0.03,normal
tcp,SF,256,880,15,0,55,0,0.03,normal
tcp,SF,328,13800,9,0,26,0,0,normal
tcp,SF,227,2510,8,0,14,0,0.04,normal
tcp,SF,202,665,1,0,225,0,0.01,normal
tcp,SF,219,284,8,0,30,0,0.02,normal
tcp,REJ,0,0,1,1,255,0,0,normal
tcp,SF,242,2164,23,0,74,0,0.04,normal
tcp,SF,285,1338,30,0,255,0,0,normal
tcp,SF,248,1374,10,0,255,0,0,normal
tcp,SF,318,1342,23,0,255,0,0,normal
tcp,SF,328,2809,2,0,6,0,0.04,normal
tcp,SF,300,8489,26,0,26,0,0.04,normal
tcp,SF,168,3902,2,0,18,0,0.07,normal
tcp,S1,155,21900,1,0,255,0,0,normal
tcp,SF,327,4024,17,0,37,0,0.07,normal
tcp,REJ,0,0,1,1,46,0,0.16,normal
tcp,SF,225,293,24,0,231,0,0.01,normal
tcp,SF,230,1342,16,0,255,0,0,normal
tcp,SF,156,500,1,0,166,0,0.01,normal
tcp,SF,260,9578,1,0,12,0,0.06,normal
tcp,SF,209,278,6,0,144,0,0.03,normal
tcp,SF,218,1448,7,0,159,0,0.01,normal
tcp,SF,331,328,1,0,11,0,0.02,normal
tcp,SF,379,2574,8,0,255,0,0,normal
tcp,SF,312,1032,35,0,116,0,0.01,normal
tcp,SF,303,622,39,0,114,0,0.02,normal
tcp,SF,214,2870,13,0,255,0,0,normal
tcp,SF,201,7384,23,0,255,0,0,normal
tcp,SF,213,1108,3,0,125,0,0.01,normal
tcp,SF,206,1677,2,0,50,0,0.01,normal
tcp,SF,296,1295,2,0,238,0,0.01,normal
tcp,REJ,0,0,2,1,16,0,0.22,normal
tcp,SF,156,597,1,0,43,0,0.02,normal
tcp,SF,206,2229,5,0,5,0,0.06,normal
tcp,SF,191,4116,24,0,7,0,0.04,normal
tcp,SF,249,346,14,0,5,0,0.02,normal
tcp,SF,300,283,1,0,177,0,0.02,normal
tcp,SF,244,837,4,0,255,0,0,normal
tcp,SF,254,10118,7,0,255,0,0,normal
tcp,REJ,0,0,1,1,96,0,0.09,normal
tcp,SF,263,3850,9,0,25,0,0.02,normal
tcp,SF,207,885,8,0,98,0,0.02,normal
tcp,SF,401,8846,3,0,255,0,0,normal
tcp,SF,241,2113,9,0,255,0,0,normal
tcp,SF,295,332,16,0,97,0,0.03,normal
tcp,SF,206,671,7,0,255,0,0,normal
tcp,SF,313,2698,2,0,255,0.01,0,normal
tcp,SF,324,271,9,0,255,0.02,0,normal
tcp,SF,204,32850,17,0,255,0,0,normal
tcp,SF,306,1075,5,0,255,0.02,0,normal
tcp,SF,286,7337,2,0,2,0,0.05,normal
tcp,SF,288,3312,42,0,55,0,0.03,normal
tcp,SF,220,10091,5,0,15,0,0.03,normal
tcp,SF,305,1035,58,0,255,0,0,normal
tcp,SF,305,1651,11,0,80,0,0.04,normal
tcp,SF,203,670,11,0,255,0,0,normal
tcp,SF,244,6403,1,0,10,0,0.02,normal
tcp,REJ,0,0,2,1,95,0,0.1,normal
tcp,SF,221,876,6,0,147,0,0.05,normal
tcp,SF,247,22773,27,0,215,0,0.01,normal
tcp,SF,283,357,25,0,255,0,0,normal
tcp,SF,226,150,1,0,255,0,0,normal
tcp,SF,349,2522,42,0,226,0,0.01,normal
tcp,SF,298,702,16,0,255,0,0,normal
tcp,SF,227,2239,5,0,255,0.01,0,normal
tcp,SF,202,13150,11,0,41,0,0.04,normal
tcp,SF,208,367,22,0,19,0,0.02,normal
tcp,REJ,0,0,1,1,9,0,0.2,normal
tcp,SF,235,7900,1,0,169,0,0.02,normal
tcp,SF,305,774,11,0,255,0,0,normal
tcp,SF,322,1380,24,0,255,0,0,normal
tcp,REJ,0,0,2,1,19,0,0.14,normal
tcp,SF,233,6084,22,0,255,0,0,normal
tcp,SF,298,255,7,0,255,0,0,normal
tcp,SF,213,1116,60,0,255,0,0,normal
tcp,SF,294,992,7,0,18,0,0.09,normal
tcp,SF,315,911,16,0,255,0,0,normal
tcp,SF,325,835,28,0,255,0,0,normal
tcp,SF,288,788,41,0,114,0,0.01,normal
tcp,SF,211,24786,20,0,255,0,0,normal
tcp,REJ,0,0,1,1,23,0,0.19,normal
tcp,SF,293,4864,4,0,25,0,0.04,normal
tcp,SF,271,1646,6,0,23,0,0.05,normal
tcp,SF,288,1865,7,0,255,0,0,normal
tcp,SF,226,1450,10,0,14,0,0.02,normal
tcp,SF,237,294,9,0,255,0,0,normal
tcp,REJ,0,0,3,1,16,0,0.15,normal
tcp,REJ,0,0,1,1,6,0,0.14,normal
tcp,SF,223,3521,19,0,255,0,0,normal
tcp,SF,335,275,4,0,255,0.01,0,normal
tcp,SF,271,8654,5,0,114,0,0.04,normal
tcp,SF,279,13869,11,0,11,0,0.03,normal
tcp,SF,187,1330,8,0,76,0,0.07,normal
tcp,SF,302,1075,7,0,255,0.01,0,normal
tcp,SF,332,503,21,0,255,0,0,normal
tcp,SF,223,1694,11,0,205,0,0.01,normal
tcp,SF,203,25948,12,0,72,0,0.01,normal
tcp,SF,144,37654,1,0,255,0,0,normal
tcp,SF,312,1380,34,0,255,0.01,0,normal
tcp,SF,264,4095,2,0,1,0,0,normal
tcp,SF,231,807,56,0,255,0,0,normal
tcp,REJ,0,0,1,1,8,0,0.09,normal
tcp,SF,218,7956,2,0,18,0,0.06,normal
tcp,SF,173,11264,7,0,49,0,0.02,normal
tcp,SF,325,2125,24,0,129,0,0.04,normal
tcp,SF,280,16274,1,0,255,0,0,normal
tcp,SF,267,3563,4,0,255,0.01,0,normal
tcp,SF,246,5285,7,0,19,0,0.02,normal
tcp,SF,318,762,17,0,255,0,0,normal
tcp,SF,300,2507,5,0,255,0.02,0,normal
tcp,SF,220,3591,32,0,255,0,0,normal
tcp,SF,302,443,39,0,190,0,0.02,normal
tcp,SF,331,924,8,0,94,0,0.05,normal
tcp,SF,336,3211,17,0,255,0,0,normal
tcp,REJ,0,0,2,1,195,0,0.05,normal
tcp,SF,332,1167,32,0,182,0,0.02,normal
tcp,SF,303,689,32,0,101,0,0.02,normal
tcp,SF,231,2698,5,0,255,0.01,0,normal
tcp,S1,295,0,3,0,166,0,0.05,normal
tcp,SF,357,4084,10,0,255,0,0,normal
tcp,SF,338,1472,8,0,203,0,0.02,normal
tcp,SF,167,8718,7,0,187,0,0.02,normal
tcp,SF,204,1896,7,0,255,0,0,normal
tcp,SF,303,2239,4,0,255,0.01,0,normal
tcp,OTH,78,0,24670,0,70,0,0,attack
tcp,OTH,78,0,14996,0,62,0,0,attack
tcp,OTH,78,0,5767,0,70,0,0,attack
tcp,OTH,78,0,20318,0,76,0,0,attack
tcp,OTH,78,0,23763,0,74,0,0,attack
tcp,OTH,78,0,26254,0,65,0,0,attack
tcp,OTH,78,0,21538,0,73,0,0,attack
tcp,OTH,78,0,7133,0,67,0,0,attack
tcp,OTH,78,0,15356,0,66,0,0,attack
tcp,OTH,78,0,21309,0,66,0,0,attack
tcp,OTH,78,0,9675,0,67,0,0,attack
tcp,OTH,78,0,15000,0,66,0,0,attack
tcp,OTH,78,0,8335,0,66,0,0,attack
tcp,OTH,78,0,17815,0,73,0,0,attack
tcp,OTH,78,0,8832,0,77,0,0,attack
tcp,OTH,78,0,23549,0,65,0,0,attack
tcp,OTH,78,0,23649,0,68,0,0,attack
tcp,OTH,78,0,21150,0,71,0,0,attack
tcp,OTH,78,0,6459,0,66,0,0,attack
tcp,OTH,78,0,20546,0,74,0,0,attack
tcp,OTH,78,0,6556,0,70,0,0,attack
tcp,OTH,78,0,26523,0,71,0,0,attack
tcp,OTH,78,0,11391,0,67,0,0,attack
tcp,OTH,78,0,10672,0,72,0,0,attack
tcp,OTH,78,0,5694,0,62,0,0,attack
tcp,OTH,78,0,11067,0,72,0,0,attack
tcp,OTH,78,0,26769,0,65,0,0,attack
tcp,OTH,78,0,11121,0,68,0,0,attack
tcp,OTH,78,0,17490,0,73,0,0,attack
tcp,OTH,78,0,25027,0,68,0,0,attack
tcp,OTH,78,0,6702,0,67,0,0,attack
tcp,OTH,78,0,12574,0,68,0,0,attack
tcp,OTH,78,0,17542,0,74,0,0,attack
tcp,OTH,78,0,21789,0,74,0,0,attack
tcp,OTH,78,0,22359,0,70,0,0,attack
tcp,OTH,78,0,19793,0,73,0,0,attack
tcp,OTH,78,0,24077,0,74,0,0,attack
tcp,OTH,78,0,5639,0,68,0,0,attack
tcp,OTH,78,0,438,0,68,0,0,attack
tcp,OTH,78,0,20385,0,67,0,0,attack
tcp,OTH,78,0,8057,0,70,0,0,attack
tcp,OTH,78,0,4645,0,58,0,0,attack
tcp,OTH,78,0,20540,0,73,0,0,attack
tcp,OTH,78,0,11118,0,68,0,0,attack
tcp,OTH,78,0,9399,0,64,0,0,attack
tcp,OTH,78,0,9875,0,68,0,0,attack
tcp,OTH,78,0,6475,0,75,0,0,attack
tcp,OTH,78,0,20630,0,68,0,0,attack
tcp,OTH,78,0,10707,0,70,0,0,attack
tcp,OTH,78,0,6458,0,71,0,0,attack
tcp,OTH,78,0,11737,0,74,0,0,attack
tcp,OTH,78,0,9825,0,70,0,0,attack
tcp,OTH,78,0,15336,0,74,0,0,attack
tcp,OTH,78,0,5511,0,64,0,0,attack
