% isAttack HIGH_RATE:	888
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R4,9,12,18,21,23,27'

@attribute src_bytes numeric
@attribute srv_count numeric
@attribute rerror_rate numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_serror_rate numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
78,1297,0,58,0.02,0,HIGH_RATE
78,3471,0,62,0.02,0,HIGH_RATE
78,4846,0,63,0.02,0,HIGH_RATE
78,4274,0,65,0.02,0,HIGH_RATE
78,4347,0,56,0.02,0,HIGH_RATE
78,6102,0,68,0.01,0,HIGH_RATE
78,3581,0,60,0.02,0,HIGH_RATE
78,1787,0,63,0.02,0,HIGH_RATE
78,6081,0,64,0.02,0,HIGH_RATE
78,2885,0,62,0.02,0,HIGH_RATE
78,313,0,53,0.02,0,HIGH_RATE
78,5817,0,55,0.02,0,HIGH_RATE
78,1819,0,59,0.02,0,HIGH_RATE
78,4816,0,61,0.03,0,HIGH_RATE
78,3243,0,66,0.01,0,HIGH_RATE
78,2481,0,62,0.02,0,HIGH_RATE
78,5250,0,65,0.02,0,HIGH_RATE
78,3406,0,68,0.01,0,HIGH_RATE
78,2341,0,63,0.02,0,HIGH_RATE
78,5569,0,57,0.02,0,HIGH_RATE
78,2441,0,65,0.02,0,HIGH_RATE
78,544,0,62,0.02,0,HIGH_RATE
78,4424,0,59,0.02,0,HIGH_RATE
78,2306,0,60,0.02,0,HIGH_RATE
78,2174,0,59,0.02,0,HIGH_RATE
78,4173,0,62,0.02,0,HIGH_RATE
78,1774,0,61,0.02,0,HIGH_RATE
78,5273,0,62,0.02,0,HIGH_RATE
78,2804,0,57,0,0,HIGH_RATE
78,762,0,70,0.01,0,HIGH_RATE
78,4508,0,57,0.02,0,HIGH_RATE
78,10,0,10,0,0,HIGH_RATE
78,3274,0,62,0.02,0,HIGH_RATE
78,5011,0,61,0.02,0,HIGH_RATE
78,5163,0,68,0.01,0,HIGH_RATE
78,376,0,63,0.02,0,HIGH_RATE
78,4482,0,64,0.02,0,HIGH_RATE
78,6096,0,66,0.01,0,HIGH_RATE
78,808,0,57,0.02,0,HIGH_RATE
78,3848,0,60,0.02,0,HIGH_RATE
78,1052,0,57,0.02,0,HIGH_RATE
78,2834,0,60,0.02,0,HIGH_RATE
78,3421,0,59,0.02,0,HIGH_RATE
78,1248,0,68,0.01,0,HIGH_RATE
78,2477,0,66,0.01,0,HIGH_RATE
78,2558,0,60,0.02,0,HIGH_RATE
78,29,0,29,0,0,HIGH_RATE
78,3640,0,63,0.02,0,HIGH_RATE
78,6111,0,71,0.01,0,HIGH_RATE
78,1676,0,64,0.02,0,HIGH_RATE
78,1328,0,67,0.01,0,HIGH_RATE
78,5996,0,64,0.02,0,HIGH_RATE
78,1544,0,62,0.02,0,HIGH_RATE
78,5161,0,68,0.01,0,HIGH_RATE
78,2730,0,62,0.02,0,HIGH_RATE
78,5601,0,63,0.02,0,HIGH_RATE
78,2487,0,64,0.03,0,HIGH_RATE
78,4749,0,60,0.02,0,HIGH_RATE
78,3614,0,56,0.02,0,HIGH_RATE
78,3479,0,68,0.01,0,HIGH_RATE
78,2799,0,55,0.02,0,HIGH_RATE
78,3417,0,59,0.02,0,HIGH_RATE
78,1060,0,57,0.02,0,HIGH_RATE
78,1648,0,67,0.01,0,HIGH_RATE
78,3701,0,59,0.02,0,HIGH_RATE
78,3117,0,72,0.03,0,HIGH_RATE
78,491,0,65,0.03,0,HIGH_RATE
78,5868,0,61,0.02,0,HIGH_RATE
78,3318,0,68,0.03,0,HIGH_RATE
374,394,0,100,0,0.73,HIGH_RATE
374,208,0,100,0,0.7,HIGH_RATE
374,511,0,100,0.01,0.77,HIGH_RATE
374,649,0,100,0,0.77,HIGH_RATE
374,915,0,100,0,1,HIGH_RATE
374,508,0,100,0,0.77,HIGH_RATE
374,149,0,100,0,1,HIGH_RATE
66,1010,0,100,0,0,HIGH_RATE
374,425,0,100,0,0.76,HIGH_RATE
66,946,0,100,0,0,HIGH_RATE
374,537,0,100,0.01,0.73,HIGH_RATE
374,127,0,100,0,1,HIGH_RATE
66,13,0,74,0,0,HIGH_RATE
374,131,0,100,0,1,HIGH_RATE
66,159,0,100,0,0,HIGH_RATE
66,115,0,100,0,0,HIGH_RATE
440,276,0,100,0,0.74,HIGH_RATE
66,891,0,100,0,0,HIGH_RATE
374,366,0,100,0,0.71,HIGH_RATE
374,572,0,100,0,0.74,HIGH_RATE
374,1208,0,100,0,1,HIGH_RATE
374,128,0,100,0,0.34,HIGH_RATE
66,134,0,100,0,0,HIGH_RATE
374,150,0,100,0,0.53,HIGH_RATE
66,69,0,99,0,0,HIGH_RATE
66,748,0,100,0,0,HIGH_RATE
374,833,0,100,0,1,HIGH_RATE
374,747,0,100,0.01,1,HIGH_RATE
374,952,0,100,0,1,HIGH_RATE
66,238,0,100,0,0,HIGH_RATE
374,982,0,100,0,1,HIGH_RATE
374,339,0,100,0,0.72,HIGH_RATE
66,810,0,100,0,0,HIGH_RATE
66,385,0,100,0,0,HIGH_RATE
66,468,0,100,0,0,HIGH_RATE
374,1231,0,100,0,1,HIGH_RATE
374,521,0,100,0.01,0.75,HIGH_RATE
66,171,0,100,0,0,HIGH_RATE
66,872,0,100,0,0,HIGH_RATE
66,521,0,100,0,0,HIGH_RATE
374,145,0,100,0,0.48,HIGH_RATE
440,156,0,100,0,0.55,HIGH_RATE
374,156,0,100,0,1,HIGH_RATE
374,260,0,100,0,0.74,HIGH_RATE
66,497,0,100,0,0,HIGH_RATE
66,405,0,100,0,0,HIGH_RATE
66,605,0,100,0,0,HIGH_RATE
374,782,0,100,0,1,HIGH_RATE
374,817,0,100,0,1,HIGH_RATE
374,339,0,100,0,0.76,HIGH_RATE
374,57,0,100,0,0.81,HIGH_RATE
66,25,0,100,0,0,HIGH_RATE
66,37,0,100,0,0,HIGH_RATE
374,96,0,100,0,0.13,HIGH_RATE
374,907,0,100,0,1,HIGH_RATE
374,951,0,100,0,1,HIGH_RATE
440,530,0,100,0,0.74,HIGH_RATE
440,568,0,100,0.01,0.77,HIGH_RATE
374,968,0,100,0,1,HIGH_RATE
66,139,0,100,0,0,HIGH_RATE
66,915,0,100,0,0,HIGH_RATE
66,1,0,100,0,0,HIGH_RATE
66,459,0,100,0,0,HIGH_RATE
440,483,0,100,0,0.79,HIGH_RATE
66,314,0,100,0,0,HIGH_RATE
66,739,0,100,0,0,HIGH_RATE
374,104,0,100,0,0.75,HIGH_RATE
66,493,0,100,0,0,HIGH_RATE
66,59,0,38,0,0,HIGH_RATE
66,342,0,100,0,0,HIGH_RATE
440,350,0,100,0,0.76,HIGH_RATE
66,200,0,100,0,0,HIGH_RATE
66,119,0,100,0,0,HIGH_RATE
66,315,0,100,0,0,HIGH_RATE
66,88,0,56,0.02,0,HIGH_RATE
374,901,0,100,0,1,HIGH_RATE
374,1104,0,100,0,1,HIGH_RATE
374,1171,0,100,0,1,HIGH_RATE
66,455,0,100,0,0,HIGH_RATE
66,862,0,100,0,0,HIGH_RATE
66,842,0,100,0,0,HIGH_RATE
66,425,0,100,0,0,HIGH_RATE
66,785,0,100,0,0,HIGH_RATE
374,232,0,100,0,0.75,HIGH_RATE
374,1090,0,100,0,1,HIGH_RATE
374,157,0,100,0,1,HIGH_RATE
374,1127,0,100,0,1,HIGH_RATE
66,434,0,100,0,0,HIGH_RATE
374,408,0,100,0,0.7,HIGH_RATE
66,237,0,100,0,0,HIGH_RATE
374,147,0,100,0,1,HIGH_RATE
66,646,0,100,0,0,HIGH_RATE
374,1191,0,100,0,1,HIGH_RATE
374,992,0,100,0,1,HIGH_RATE
374,237,0,100,0,0.77,HIGH_RATE
374,199,0,100,0,0.79,HIGH_RATE
66,821,0,100,0,0,HIGH_RATE
374,153,0,100,0,1,HIGH_RATE
66,136,0,100,0,0,HIGH_RATE
374,575,0,100,0,0.76,HIGH_RATE
66,625,0,100,0,0,HIGH_RATE
374,772,0,100,0,1,HIGH_RATE
374,112,0,100,0,0.22,HIGH_RATE
66,464,0,100,0,0,HIGH_RATE
66,44,0,37,0,0,HIGH_RATE
66,441,0,100,0,0,HIGH_RATE
66,142,0,100,0,0,HIGH_RATE
66,319,0,100,0,0,HIGH_RATE
374,1085,0,100,0,1,HIGH_RATE
66,411,0,100,0,0,HIGH_RATE
374,29,0,100,0,0.76,HIGH_RATE
66,806,0,100,0,0,HIGH_RATE
374,834,0,100,0,1,HIGH_RATE
440,401,0,100,0,0.73,HIGH_RATE
374,113,0,100,0,0.23,HIGH_RATE
374,742,0,100,0.01,1,HIGH_RATE
242,172,0,100,0,1,HIGH_RATE
374,1221,0,100,0,1,HIGH_RATE
374,542,0,100,0,0.78,HIGH_RATE
374,842,0,100,0,1,HIGH_RATE
242,200,0,100,0,1,HIGH_RATE
242,195,0,100,0,1,HIGH_RATE
66,99,0,100,0,0,HIGH_RATE
440,113,0,100,0,0.75,HIGH_RATE
66,357,0,100,0,0,HIGH_RATE
374,1122,0,100,0,1,HIGH_RATE
374,885,0,100,0,1,HIGH_RATE
66,364,0,100,0,0,HIGH_RATE
374,1039,0,100,0,1,HIGH_RATE
374,1158,0,100,0,1,HIGH_RATE
66,92,0,100,0,0,HIGH_RATE
66,387,0,100,0,0,HIGH_RATE
242,165,0,100,0,1,HIGH_RATE
374,1250,0,100,0,1,HIGH_RATE
66,1,0,1,0,0,HIGH_RATE
66,653,0,100,0,0,HIGH_RATE
374,129,0,100,0,1,HIGH_RATE
374,137,0,100,0,1,HIGH_RATE
66,1,0,68,0,0,HIGH_RATE
66,250,0,100,0,0,HIGH_RATE
374,150,0,100,0,1,HIGH_RATE
66,104,0,65,0.02,0,HIGH_RATE
66,102,0,63,0.02,0,HIGH_RATE
374,154,0,100,0,1,HIGH_RATE
66,46,0,37,0,0,HIGH_RATE
242,226,0,100,0,1,HIGH_RATE
66,560,0,100,0,0,HIGH_RATE
374,449,0,100,0,0.77,HIGH_RATE
440,483,0,100,0,0.77,HIGH_RATE
66,355,0,100,0,0,HIGH_RATE
440,612,0,100,0.01,0.77,HIGH_RATE
374,718,0,100,0.01,0.93,HIGH_RATE
66,42,0,100,0,0,HIGH_RATE
374,128,0,100,0,0.74,HIGH_RATE
66,487,0,100,0,0,HIGH_RATE
66,402,0,100,0,0,HIGH_RATE
66,33,0,90,0,0,HIGH_RATE
66,132,0,100,0,0,HIGH_RATE
66,30,0,88,0,0,HIGH_RATE
374,175,0,100,0,0.63,HIGH_RATE
374,1223,0,100,0,1,HIGH_RATE
374,126,0,100,0,1,HIGH_RATE
374,360,0,100,0,0.71,HIGH_RATE
66,57,0,37,0,0,HIGH_RATE
66,586,0,100,0,0,HIGH_RATE
374,313,0,100,0,0.7,HIGH_RATE
66,486,0,100,0,0,HIGH_RATE
374,130,0,100,0,0.74,HIGH_RATE
66,253,0,100,0,0,HIGH_RATE
66,201,0,100,0,0,HIGH_RATE
374,366,0,100,0,0.74,HIGH_RATE
440,517,0,100,0,0.74,HIGH_RATE
242,194,0,100,0,1,HIGH_RATE
66,473,0,100,0,0,HIGH_RATE
374,144,0,100,0,1,HIGH_RATE
374,137,0,100,0,1,HIGH_RATE
66,101,0,100,0,0,HIGH_RATE
374,174,0,100,0,0.77,HIGH_RATE
374,148,0,100,0,1,HIGH_RATE
66,797,0,100,0,0,HIGH_RATE
374,1228,0,100,0,1,HIGH_RATE
374,399,0,100,0,0.74,HIGH_RATE
374,1188,0,100,0,1,HIGH_RATE
66,219,0,100,0,0,HIGH_RATE
374,994,0,100,0,1,HIGH_RATE
374,98,0,100,0,0.74,HIGH_RATE
374,325,0,100,0,0.68,HIGH_RATE
66,716,0,100,0,0,HIGH_RATE
374,518,0,100,0,0.73,HIGH_RATE
66,41,0,95,0,0,HIGH_RATE
66,780,0,100,0,0,HIGH_RATE
374,140,0,100,0,0.43,HIGH_RATE
374,140,0,100,0,1,HIGH_RATE
374,148,0,100,0,1,HIGH_RATE
66,997,0,100,0,0,HIGH_RATE
66,212,0,100,0,0,HIGH_RATE
66,202,0,100,0,0,HIGH_RATE
66,936,0,100,0,0,HIGH_RATE
374,897,0,100,0,1,HIGH_RATE
374,77,0,100,0,0,HIGH_RATE
440,320,0,100,0,0.69,HIGH_RATE
374,412,0,100,0,0.7,HIGH_RATE
374,765,0,100,0.01,1,HIGH_RATE
66,293,0,100,0,0,HIGH_RATE
374,872,0,100,0,1,HIGH_RATE
66,71,0,100,0,0,HIGH_RATE
374,988,0,100,0,1,HIGH_RATE
66,620,0,100,0,0,HIGH_RATE
374,141,0,100,0,0.44,HIGH_RATE
374,358,0,100,0,0.7,HIGH_RATE
374,1071,0,100,0,1,HIGH_RATE
66,18,0,100,0,0,HIGH_RATE
374,529,0,100,0.01,0.74,HIGH_RATE
66,56,0,100,0,0,HIGH_RATE
440,267,0,100,0,0.74,HIGH_RATE
374,167,0,100,0,0.75,HIGH_RATE
66,230,0,100,0,0,HIGH_RATE
66,490,0,100,0,0,HIGH_RATE
66,255,0,100,0,0,HIGH_RATE
66,802,0,100,0,0,HIGH_RATE
66,42,0,95,0,0,HIGH_RATE
374,485,0,100,0,0.75,HIGH_RATE
1190,1163,0,100,0,0.75,LOW_RATE
370,3924,0,100,0,0.96,LOW_RATE
370,269,0,100,0,0.43,LOW_RATE
1028,211,0,100,0,0,LOW_RATE
370,598,0,100,0,0.82,LOW_RATE
370,524,0,100,0,1,LOW_RATE
370,603,0,100,0,0.87,LOW_RATE
642,5,0,7,0,0,LOW_RATE
370,520,0,100,0,1,LOW_RATE
370,1180,0,100,0,1,LOW_RATE
370,698,0,100,0,1,LOW_RATE
370,1375,0,100,0,1,LOW_RATE
370,905,0,100,0,1,LOW_RATE
370,708,0,100,0,1,LOW_RATE
370,1842,0,100,0,0.62,LOW_RATE
370,334,0,100,0,0.89,LOW_RATE
370,751,0,100,0,1,LOW_RATE
4706,205,0,100,0,0,LOW_RATE
370,2027,0,100,0,1,LOW_RATE
370,860,0,100,0,1,LOW_RATE
370,2177,0,100,0,1,LOW_RATE
1114,34,0,37,0,0,LOW_RATE
370,320,0,100,0,1,LOW_RATE
370,2074,0,100,0,1,LOW_RATE
370,1413,0,99,0,1,LOW_RATE
370,213,0,100,0,1,LOW_RATE
370,2526,0,100,0,1,LOW_RATE
370,331,0,100,0,0.88,LOW_RATE
370,1500,0,100,0,1,LOW_RATE
370,2695,0,100,0,1,LOW_RATE
370,1857,0,100,0,1,LOW_RATE
1168,131,0,100,0,0,LOW_RATE
999,89,0,91,0,0,LOW_RATE
370,762,0,100,0,0.99,LOW_RATE
370,3436,0,100,0,1,LOW_RATE
370,740,0,100,0,1,LOW_RATE
370,1248,0,100,0,1,LOW_RATE
370,606,0,100,0,1,LOW_RATE
370,305,0,100,0,1,LOW_RATE
1169,201,0,100,0,0,LOW_RATE
1072,148,0,100,0,0,LOW_RATE
370,403,0,100,0,1,LOW_RATE
370,427,0,100,0,1,LOW_RATE
370,1740,0,100,0,1,LOW_RATE
370,2896,0,100,0,1,LOW_RATE
370,661,0,100,0,0.67,LOW_RATE
370,2898,0,100,0,1,LOW_RATE
370,2764,0,100,0,1,LOW_RATE
370,191,0,100,0,1,LOW_RATE
370,522,0,100,0,1,LOW_RATE
1120,579,0,100,0,0.29,LOW_RATE
1003,514,0,100,0,0.93,LOW_RATE
370,2698,0,100,0,0.98,LOW_RATE
370,1697,0,100,0,1,LOW_RATE
370,991,0,100,0,1,LOW_RATE
370,3137,0,100,0,1,LOW_RATE
370,779,0,100,0,1,LOW_RATE
370,965,0,100,0,1,LOW_RATE
370,3126,0,100,0,1,LOW_RATE
1046,27,0,100,0,0.11,LOW_RATE
370,566,0,100,0,1,LOW_RATE
370,181,0,100,0,0.91,LOW_RATE
370,767,0,100,0,1,LOW_RATE
370,514,0,100,0,1,LOW_RATE
370,1363,0,100,0,1,LOW_RATE
370,3978,0,100,0,0.98,LOW_RATE
370,2388,0,100,0,1,LOW_RATE
370,712,0,100,0,1,LOW_RATE
370,1760,0,100,0,1,LOW_RATE
370,624,0,100,0,1,LOW_RATE
370,341,0,100,0,0.92,LOW_RATE
370,967,0,100,0,1,LOW_RATE
975,25,0,25,0,0,LOW_RATE
370,813,0,100,0,1,LOW_RATE
370,1604,0,100,0,0.99,LOW_RATE
370,413,0,100,0,0.97,LOW_RATE
370,1530,0,100,0,0.7,LOW_RATE
370,494,0,100,0,0.79,LOW_RATE
370,3526,0,100,0,1,LOW_RATE
370,862,0,100,0,1,LOW_RATE
991,91,0,93,0,0,LOW_RATE
370,2418,0,100,0,1,LOW_RATE
370,1265,0,100,0,0.96,LOW_RATE
370,274,0,100,0,0.01,LOW_RATE
370,663,0,99,0,1,LOW_RATE
370,914,0,100,0,1,LOW_RATE
4640,1177,0,100,0,0.57,LOW_RATE
370,2249,0,100,0,1,LOW_RATE
370,1701,0,100,0,1,LOW_RATE
370,274,0,100,0,0.48,LOW_RATE
1153,41,0,43,0,0,LOW_RATE
370,1248,0,100,0,0.96,LOW_RATE
370,886,0,100,0,1,LOW_RATE
370,943,0,100,0,1,LOW_RATE
370,864,0,100,0,1,LOW_RATE
1021,145,0,100,0,0,LOW_RATE
370,1722,0,100,0,1,LOW_RATE
370,252,0,100,0,0.09,LOW_RATE
370,655,0,100,0,1,LOW_RATE
370,1450,0,100,0,0.99,LOW_RATE
370,1081,0,100,0,1,LOW_RATE
370,656,0,100,0,0.99,LOW_RATE
370,1319,0,100,0,1,LOW_RATE
370,1001,0,100,0,1,LOW_RATE
370,624,0,100,0,1,LOW_RATE
370,3641,0,100,0,1,LOW_RATE
370,584,0,99,0,1,LOW_RATE
370,851,0,100,0,0.99,LOW_RATE
1029,244,0,100,0,0.25,LOW_RATE
1048,166,0,100,0,0,LOW_RATE
1097,201,0,100,0,0,LOW_RATE
1181,212,0,100,0,0,LOW_RATE
370,595,0,100,0,1,LOW_RATE
1028,137,0,100,0,0,LOW_RATE
370,736,0,100,0,1,LOW_RATE
370,2140,0,100,0,1,LOW_RATE
370,2809,0,100,0,1,LOW_RATE
370,396,0,100,0,1,LOW_RATE
370,644,0,100,0,1,LOW_RATE
370,663,0,100,0,1,LOW_RATE
1227,1194,0,100,0,0.44,LOW_RATE
978,91,0,91,0,0,LOW_RATE
370,380,0,100,0,0.94,LOW_RATE
1188,128,0,100,0,0,LOW_RATE
370,3843,0,100,0,0.99,LOW_RATE
370,1134,0,100,0,1,LOW_RATE
370,242,0,100,0,0.11,LOW_RATE
370,1660,0,100,0,1,LOW_RATE
370,2402,0,100,0,1,LOW_RATE
370,1229,0,100,0,0.39,LOW_RATE
370,737,0,100,0,1,LOW_RATE
370,506,0,100,0,1,LOW_RATE
370,1870,0,100,0,1,LOW_RATE
370,647,0,99,0,1,LOW_RATE
370,1383,0,99,0,1,LOW_RATE
370,430,0,100,0,0.93,LOW_RATE
370,3209,0,100,0,1,LOW_RATE
370,1107,0,100,0,1,LOW_RATE
370,1359,0,100,0,1,LOW_RATE
370,1007,0,100,0,1,LOW_RATE
370,3211,0,100,0,1,LOW_RATE
370,2897,0,100,0,1,LOW_RATE
370,1586,0,100,0,1,LOW_RATE
370,610,0,100,0,0.18,LOW_RATE
370,2073,0,100,0,0.99,LOW_RATE
370,1292,0,100,0,0.91,LOW_RATE
370,250,0,100,0,1,LOW_RATE
1022,124,0,100,0,0,LOW_RATE
370,445,0,100,0,0.99,LOW_RATE
370,29,0,100,0,0.56,LOW_RATE
370,451,0,100,0,1,LOW_RATE
1098,64,0,100,0,0.12,LOW_RATE
5746,1394,0,100,0,0.99,LOW_RATE
370,2411,0,100,0,1,LOW_RATE
370,402,0,100,0,1,LOW_RATE
370,412,0,100,0,1,LOW_RATE
370,2585,0,100,0,0.65,LOW_RATE
370,762,0,100,0,1,LOW_RATE
370,1568,0,100,0,0.99,LOW_RATE
370,168,0,100,0,0.81,LOW_RATE
370,666,0,100,0,1,LOW_RATE
1077,73,0,76,0,0,LOW_RATE
370,1397,0,100,0,1,LOW_RATE
370,1385,0,100,0,1,LOW_RATE
370,767,0,100,0,1,LOW_RATE
370,1666,0,100,0,1,LOW_RATE
370,2090,0,100,0,0.98,LOW_RATE
370,1325,0,100,0,0.98,LOW_RATE
1084,234,0,100,0,0,LOW_RATE
370,1100,0,100,0,1,LOW_RATE
370,174,0,100,0,0.75,LOW_RATE
370,212,0,100,0,0.06,LOW_RATE
370,2813,0,100,0,1,LOW_RATE
370,656,0,100,0,1,LOW_RATE
370,3334,0,100,0,1,LOW_RATE
370,317,0,100,0,0.32,LOW_RATE
370,176,0,100,0,0.88,LOW_RATE
370,1051,0,100,0,0.63,LOW_RATE
370,1432,0,99,0,1,LOW_RATE
1165,107,0,100,0,0,LOW_RATE
1020,85,0,88,0,0,LOW_RATE
370,116,0,100,0,0.31,LOW_RATE
1134,381,0,100,0,0.37,LOW_RATE
370,3415,0,100,0,1,LOW_RATE
370,562,0,100,0,1,LOW_RATE
370,775,0,100,0,1,LOW_RATE
370,3905,0,100,0,0.96,LOW_RATE
370,3181,0,100,0,1,LOW_RATE
370,767,0,100,0,0.99,LOW_RATE
370,1568,0,100,0,0.72,LOW_RATE
1152,203,0,100,0,0,LOW_RATE
1115,19,0,100,0,0.15,LOW_RATE
1080,131,0,100,0,0,LOW_RATE
943,96,0,98,0,0,LOW_RATE
370,462,0,100,0,1,LOW_RATE
370,692,0,100,0,1,LOW_RATE
370,432,0,100,0,1,LOW_RATE
370,112,0,100,0,0.75,LOW_RATE
370,1836,0,100,0,1,LOW_RATE
370,1438,0,100,0,0.95,LOW_RATE
370,280,0,100,0,0.72,LOW_RATE
370,122,0,100,0,0.37,LOW_RATE
1053,56,0,58,0,0,LOW_RATE
370,1669,0,100,0,1,LOW_RATE
370,354,0,100,0,1,LOW_RATE
370,1163,0,100,0,1,LOW_RATE
370,433,0,100,0,0.86,LOW_RATE
370,1986,0,100,0,1,LOW_RATE
370,901,0,100,0,0.98,LOW_RATE
370,11,0,100,0,0.56,LOW_RATE
1020,94,0,97,0,0,LOW_RATE
370,249,0,100,0,0.39,LOW_RATE
1084,53,0,56,0,0,LOW_RATE
1111,298,0,100,0,0.51,LOW_RATE
370,3411,0,100,0,1,LOW_RATE
370,2126,0,100,0,1,LOW_RATE
3470,1204,0,99,0,0.33,LOW_RATE
370,1615,0,100,0,1,LOW_RATE
370,1224,0,100,0,0.98,LOW_RATE
370,477,0,100,0,0.99,LOW_RATE
370,2463,0,100,0,1,LOW_RATE
370,2964,0,100,0,0.99,LOW_RATE
370,495,0,100,0,1,LOW_RATE
370,1844,0,100,0,1,LOW_RATE
370,2180,0,100,0,1,LOW_RATE
956,48,0,48,0,0,LOW_RATE
370,434,0,100,0,0.99,LOW_RATE
1171,1146,0,100,0,0.92,LOW_RATE
370,224,0,100,0,0.17,LOW_RATE
370,895,0,100,0,1,LOW_RATE
370,504,0,100,0,0.99,LOW_RATE
370,3368,0,100,0,1,LOW_RATE
370,987,0,100,0,1,LOW_RATE
370,1141,0,100,0,1,LOW_RATE
370,1393,0,100,0,1,LOW_RATE
370,3941,0,100,0,0.97,LOW_RATE
1085,189,0,100,0,0,LOW_RATE
370,1383,0,100,0,1,LOW_RATE
370,1557,0,100,0,1,LOW_RATE
1140,67,0,69,0,0,LOW_RATE
370,2102,0,100,0,0.99,LOW_RATE
370,960,0,100,0,1,LOW_RATE
1028,180,0,100,0,0,LOW_RATE
370,282,0,100,0,1,LOW_RATE
370,602,0,100,0,1,LOW_RATE
370,3059,0,100,0,1,LOW_RATE
370,1184,0,100,0,1,LOW_RATE
370,422,0,100,0,0.99,LOW_RATE
1075,179,0,100,0,0,LOW_RATE
1081,104,0,100,0,0,LOW_RATE
74,415,0,100,0,0.2,LOW_RATE
370,3627,0,100,0,1,LOW_RATE
370,349,0,100,0,0.98,LOW_RATE
370,659,0,100,0,1,LOW_RATE
370,446,0,100,0,1,LOW_RATE
370,1354,0,100,0,0.99,LOW_RATE
370,97,0,100,0,0.72,LOW_RATE
370,872,0,100,0,1,LOW_RATE
370,317,0,100,0,0.82,LOW_RATE
370,1757,0,100,0,1,LOW_RATE
370,164,0,100,0,1,LOW_RATE
370,3404,0,100,0,1,LOW_RATE
1094,30,0,100,0,0.11,LOW_RATE
370,1369,0,100,0,1,LOW_RATE
370,2464,0,100,0,1,LOW_RATE
370,373,0,100,0,0.98,LOW_RATE
370,229,0,100,0,0.99,LOW_RATE
370,981,0,100,0,1,LOW_RATE
1005,93,0,94,0,0,LOW_RATE
370,1648,0,100,0,1,LOW_RATE
370,1209,0,100,0,1,LOW_RATE
370,1057,0,100,0,0.99,LOW_RATE
370,2407,0,100,0,1,LOW_RATE
947,157,0,100,0,0,LOW_RATE
370,2804,0,100,0,1,LOW_RATE
370,1152,0,100,0,1,LOW_RATE
2360,1607,0,99,0,0.93,LOW_RATE
370,1040,0,100,0,1,LOW_RATE
370,3451,0,100,0,1,LOW_RATE
370,1305,0,100,0,0.96,LOW_RATE
370,257,0,100,0,1,LOW_RATE
370,658,0,100,0,1,LOW_RATE
370,469,0,100,0,0.99,LOW_RATE
370,997,0,100,0,1,LOW_RATE
370,1028,0,100,0,0.98,LOW_RATE
370,577,0,99,0,1,LOW_RATE
370,2061,0,100,0,0.99,LOW_RATE
370,882,0,100,0,1,LOW_RATE
1022,98,0,99,0,0,LOW_RATE
370,1890,0,100,0,1,LOW_RATE
370,335,0,100,0,1,LOW_RATE
370,250,0,100,0,0.19,LOW_RATE
370,952,0,100,0,1,LOW_RATE
504,308,0,100,0,0.78,LOW_RATE
370,1893,0,100,0,1,LOW_RATE
6271,229,0,100,0,0.05,LOW_RATE
370,598,0,100,0,1,LOW_RATE
370,1709,0,100,0,1,LOW_RATE
1060,241,0,100,0,0,LOW_RATE
370,1040,0,100,0,1,LOW_RATE
370,858,0,100,0,1,LOW_RATE
370,2681,0,100,0,0.98,LOW_RATE
370,507,0,100,0,1,LOW_RATE
370,1206,0,100,0,1,LOW_RATE
370,2829,0,100,0,1,LOW_RATE
370,323,0,100,0,0.78,LOW_RATE
1172,1150,0,100,0,0.88,LOW_RATE
370,2631,0,100,0,0.96,LOW_RATE
370,3605,0,100,0,1,LOW_RATE
1196,79,0,82,0,0,LOW_RATE
1103,98,0,100,0,0,LOW_RATE
370,1539,0,100,0,1,LOW_RATE
370,1046,0,100,0,0.63,LOW_RATE
1111,190,0,100,0,0,LOW_RATE
370,1338,0,100,0,1,LOW_RATE
370,939,0,100,0,1,LOW_RATE
1058,105,0,100,0,0,LOW_RATE
370,619,0,100,0,1,LOW_RATE
370,422,0,100,0,1,LOW_RATE
1106,237,0,100,0,0.25,LOW_RATE
370,224,0,100,0,1,LOW_RATE
370,1369,0,100,0,1,LOW_RATE
370,305,0,100,0,0.96,LOW_RATE
370,346,0,100,0,0.97,LOW_RATE
1080,276,0,100,0,0.47,LOW_RATE
370,2897,0,100,0,1,LOW_RATE
370,1298,0,100,0,0.94,LOW_RATE
370,834,0,100,0,0.99,LOW_RATE
370,1660,0,100,0,1,LOW_RATE
370,383,0,100,0,0.98,LOW_RATE
370,280,0,100,0,0.7,LOW_RATE
370,2568,0,100,0,1,LOW_RATE
