% isAttack tcpFlood:	571
% isAttack normal:	571
% isAttack slowRead:	571
% isAttack httpFlood:	571
% isAttack slowHeaders:	571
% isAttack udpFlood:	372
% isAttack slowBody:	571
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-5,8,11,14-20,22-23,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute srv_serror_rate numeric
@attribute same_srv_rate numeric
@attribute diff_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_diff_srv_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute dst_host_serror_rate numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
tcp,S1,370,0,33,1,1,0,0,100,100,1,0,0,0.33,slowHeaders
tcp,OTH,60,0,845,0,1,0,0,51,51,1,0,0,0,slowHeaders
tcp,S1,370,0,269,0.71,1,0,0,100,100,1,0,0,0.95,slowHeaders
tcp,S1,370,0,386,0.42,1,0,0,100,100,1,0,0,1,slowHeaders
tcp,S1,750,206,193,1,0.99,0.01,0,100,100,1,0,0,1,slowHeaders
tcp,RSTO,914,953,146,0,1,0,0,100,100,1,0,0,0,slowHeaders
tcp,RSTO,982,953,73,0,1,0,0,74,74,1,0,0,0,slowHeaders
tcp,OTH,60,0,1027,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,OTH,60,0,705,0,1,0,0,51,51,1,0,0,0,slowHeaders
tcp,S1,370,0,494,0.5,1,0,0,100,100,1,0,0,0.97,slowHeaders
tcp,OTH,54,0,5,0,1,0,0,17,17,1,0,0,0,slowHeaders
tcp,S1,370,0,68,0.96,1,0,0,100,100,1,0,0,0.67,slowHeaders
tcp,OTH,114,0,133,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,OTH,60,0,965,0,1,0,0,43,43,1,0,0,0,slowHeaders
tcp,OTH,66,0,600,0,1,0,0,93,93,1,0,0,0,slowHeaders
tcp,RSTO,1064,1019,103,0,1,0,0,100,100,1,0,0,0,slowHeaders
tcp,OTH,60,0,655,0,1,0,0,49,49,1,0,0,0,slowHeaders
tcp,OTH,505,0,4,0,1,0,0,63,63,1,0,0,0,slowHeaders
tcp,S1,400,140,202,1,1,0,0,99,99,1,0,0,1,slowHeaders
tcp,OTH,60,0,1005,0,1,0,0,49,49,1,0,0,0,slowHeaders
tcp,RSTO,923,953,44,0,1,0,0,78,78,1,0,0,0,slowHeaders
tcp,S1,370,0,121,0.98,1,0,0,100,100,1,0,0,0.98,slowHeaders
tcp,S1,296,0,491,1,1,0,0,99,99,1,0,0,1,slowHeaders
tcp,S1,74,0,435,1,1,0,0,100,100,1,0,0,1,slowHeaders
tcp,RSTO,1030,953,225,0.93,1,0,0,100,100,1,0,0,0.87,slowHeaders
tcp,S1,665,140,65,0.95,0.98,0.02,0,94,93,0.99,0.01,0,0.96,slowHeaders
tcp,OTH,60,0,767,0,1,0,0,47,47,1,0,0,0,slowHeaders
tcp,RSTO,3322,11980,13,0,1,0,0,62,62,1,0,0,0,slowHeaders
tcp,S1,74,0,455,1,1,0,0,100,100,1,0,0,1,slowHeaders
tcp,S1,370,0,737,0.61,1,0,0,100,100,1,0,0,1,slowHeaders
tcp,S1,222,0,299,1,1,0,0,99,99,1,0,0,1,slowHeaders
tcp,OTH,81,0,172,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,RSTO,948,1019,213,0,1,0,0,100,100,1,0,0,0,slowHeaders
tcp,OTH,118,0,69,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,S1,370,0,303,1,1,0,0,100,100,1,0,0,1,slowHeaders
tcp,S1,222,0,451,1,1,0,0,100,100,1,0,0,1,slowHeaders
tcp,RSTO,1047,1019,74,0,1,0,0,75,75,1,0,0,0,slowHeaders
tcp,OTH,60,0,1019,0,1,0,0,43,43,1,0,0,0,slowHeaders
tcp,RSTO,993,953,136,0,1,0,0,100,100,1,0,0,0,slowHeaders
tcp,S1,370,0,100,0.98,1,0,0,100,100,1,0,0,0.98,slowHeaders
tcp,S1,370,0,327,0.37,1,0,0,100,100,1,0,0,0.98,slowHeaders
tcp,OTH,97,0,97,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,OTH,114,0,190,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,RSTO,1062,1019,197,0,1,0,0,100,100,1,0,0,0,slowHeaders
tcp,S1,370,0,333,0.89,1,0,0,100,100,1,0,0,0.98,slowHeaders
tcp,RSTO,2356,12112,501,0.44,1,0,0,98,98,1,0,0,0.65,slowHeaders
tcp,RSTO,943,953,18,0,1,0,0,19,19,1,0,0,0,slowHeaders
tcp,OTH,89,0,210,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,OTH,60,0,926,0,1,0,0,38,38,1,0,0,0,slowHeaders
tcp,S1,296,0,489,1,1,0,0,99,99,1,0,0,1,slowHeaders
tcp,S1,370,0,337,0.32,1,0,0,100,100,1,0,0,0.98,slowHeaders
tcp,OTH,60,0,1051,0,1,0,0,51,51,1,0,0,0,slowHeaders
tcp,OTH,111,0,172,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,S1,370,0,69,0.99,1,0,0,100,100,1,0,0,0.97,slowHeaders
tcp,OTH,481,0,2,0,1,0,0,10,10,1,0,0,0,slowHeaders
tcp,S2,4024,148,204,0,1,0,0,100,100,1,0,0,0,slowHeaders
tcp,RSTO,1117,1019,147,0.66,1,0,0,100,100,1,0,0,0.53,slowHeaders
tcp,S1,74,0,448,1,1,0,0,100,100,1,0,0,1,slowHeaders
tcp,S1,296,0,497,1,1,0,0,99,99,1,0,0,1,slowHeaders
tcp,S1,370,0,15,0.93,1,0,0,100,100,1,0,0,0.65,slowHeaders
tcp,OTH,60,0,635,0,1,0,0,47,47,1,0,0,0,slowHeaders
tcp,S1,370,0,227,1,1,0,0,100,100,1,0,0,1,slowHeaders
tcp,OTH,408,0,3,0,1,0,0,3,3,1,0,0,0,slowHeaders
tcp,OTH,60,0,1002,0,1,0,0,46,46,1,0,0,0,slowHeaders
tcp,OTH,66,0,561,0,1,0,0,100,100,1,0,0,0,slowHeaders
tcp,S1,400,140,11,1,0.91,0.09,0,93,92,0.99,0.01,0,0.97,slowHeaders
tcp,RSTO,929,953,11,0,1,0,0,42,42,1,0,0,0,slowHeaders
tcp,S1,370,0,546,1,1,0,0,100,100,1,0,0,1,slowHeaders
tcp,RSTO,943,953,115,0,1,0,0,100,100,1,0,0,0,slowHeaders
tcp,S1,74,0,523,1,1,0,0,99,99,1,0,0,1,slowHeaders
tcp,S1,370,0,396,0.39,1,0,0,100,100,1,0,0,0.66,slowHeaders
tcp,S1,370,0,363,0.38,1,0,0,100,100,1,0,0,1,slowHeaders
tcp,S1,296,0,634,1,1,0,0,100,100,1,0,0,1,slowHeaders
tcp,OTH,108,0,82,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,S1,400,140,183,1,0.99,0.01,0,99,99,1,0,0,1,slowHeaders
tcp,S1,370,0,111,0.96,1,0,0,100,100,1,0,0,0.97,slowHeaders
tcp,RSTO,1037,1019,455,0.42,1,0,0,100,100,1,0,0,0.59,slowHeaders
tcp,OTH,60,0,665,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,RSTO,1025,1019,88,0,1,0,0,89,89,1,0,0,0,slowHeaders
tcp,OTH,60,0,1117,0,1,0,0,54,54,1,0,0,0,slowHeaders
tcp,S1,222,0,384,1,1,0,0,100,100,1,0,0,1,slowHeaders
tcp,S1,370,0,55,0.93,1,0,0,100,100,1,0,0,0.94,slowHeaders
tcp,S1,774,206,178,1,0.99,0.01,0,100,100,1,0,0,1,slowHeaders
tcp,S1,665,140,123,0.98,0.99,0.01,0,96,96,1,0,0,0.99,slowHeaders
tcp,S1,222,0,654,1,1,0,0,100,100,1,0,0,1,slowHeaders
tcp,S1,400,140,360,1,1,0,0,100,100,1,0,0,1,slowHeaders
tcp,OTH,66,0,422,0,1,0,0,84,84,1,0,0,0,slowHeaders
tcp,OTH,97,0,205,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,S1,400,140,187,1,0.99,0.01,0,99,99,1,0,0,1,slowHeaders
tcp,S1,74,0,5,0.4,1,0,0,66,66,1,0,0,0.03,slowHeaders
tcp,S1,370,0,70,0.96,1,0,0,100,100,1,0,0,0.69,slowHeaders
tcp,RSTO,1181,1024,404,0.39,1,0,0,100,100,1,0,0,0.58,slowHeaders
tcp,OTH,60,0,605,0,1,0,0,92,92,1,0,0,0,slowHeaders
tcp,OTH,99,0,182,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,S1,222,0,559,1,1,0,0,100,100,1,0,0,1,slowHeaders
tcp,S1,222,0,403,1,1,0,0,100,100,1,0,0,1,slowHeaders
tcp,OTH,60,0,1086,0,1,0,0,52,52,1,0,0,0,slowHeaders
tcp,S1,370,0,298,0.23,1,0,0,100,100,1,0,0,0.69,slowHeaders
tcp,OTH,66,0,479,0,1,0,0,81,81,1,0,0,0,slowHeaders
tcp,S1,633,272,191,1,0.99,0.01,0,99,99,1,0,0,1,slowHeaders
tcp,RSTO,994,953,119,0,1,0,0,100,100,1,0,0,0,slowHeaders
tcp,OTH,112,0,153,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,S1,370,0,164,0.99,1,0,0,100,100,1,0,0,1,slowHeaders
tcp,RSTO,904,887,367,0.41,1,0,0,100,100,1,0,0,0.86,slowHeaders
tcp,S1,370,0,163,0.99,1,0,0,100,100,1,0,0,1,slowHeaders
tcp,OTH,60,0,872,0,1,0,0,51,51,1,0,0,0,slowHeaders
tcp,RSTO,983,1019,336,0.38,1,0,0,100,100,1,0,0,0.96,slowHeaders
tcp,RSTO,3620,12244,266,0.8,1,0,0,100,100,1,0,0,0.49,slowHeaders
tcp,RSTO,946,953,139,0,1,0,0,100,100,1,0,0,0,slowHeaders
tcp,S1,370,0,8,0.88,1,0,0,100,100,1,0,0,0.65,slowHeaders
tcp,RSTO,983,953,9,0,1,0,0,10,10,1,0,0,0,slowHeaders
tcp,OTH,109,0,66,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,RSTO,990,953,221,0,1,0,0,100,100,1,0,0,0,slowHeaders
tcp,S1,370,0,263,0.14,1,0,0,100,100,1,0,0,0.38,slowHeaders
tcp,OTH,60,0,1100,0,1,0,0,47,47,1,0,0,0,slowHeaders
tcp,OTH,66,0,439,0,1,0,0,82,82,1,0,0,0,slowHeaders
tcp,OTH,60,0,415,0,1,0,0,84,84,1,0,0,0,slowHeaders
tcp,OTH,66,0,609,0,1,0,0,92,92,1,0,0,0,slowHeaders
tcp,OTH,60,0,967,0,1,0,0,51,51,1,0,0,0,slowHeaders
tcp,OTH,82,0,128,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,S1,592,272,17,1,0.94,0.06,0,66,65,0.98,0.02,0,0.24,slowHeaders
tcp,OTH,66,0,552,0,1,0,0,92,92,1,0,0,0,slowHeaders
tcp,S1,370,0,470,0.4,1,0,0,100,100,1,0,0,0.48,slowHeaders
tcp,OTH,60,0,23,0,1,0,0,65,65,1,0,0,0,slowHeaders
tcp,OTH,60,0,827,0,1,0,0,49,49,1,0,0,0,slowHeaders
tcp,S1,370,0,216,0.06,1,0,0,100,100,1,0,0,0.12,slowHeaders
tcp,RSTO,984,1019,204,0,1,0,0,100,100,1,0,0,0,slowHeaders
tcp,S1,222,0,611,1,1,0,0,100,100,1,0,0,1,slowHeaders
tcp,OTH,66,0,449,0,1,0,0,100,100,1,0,0,0,slowHeaders
tcp,OTH,109,0,105,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,OTH,66,0,513,0,1,0,0,87,87,1,0,0,0,slowHeaders
tcp,OTH,110,0,102,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,RSTO,1038,1019,440,0.43,1,0,0,100,100,1,0,0,0.74,slowHeaders
tcp,OTH,60,0,631,0,1,0,0,76,76,1,0,0,0,slowHeaders
tcp,RSTO,1024,1019,100,0,1,0,0,100,100,1,0,0,0,slowHeaders
tcp,S1,74,0,102,0.97,1,0,0,100,100,1,0,0,0.99,slowHeaders
tcp,OTH,60,0,818,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,RSTO,1048,1019,183,0,1,0,0,100,100,1,0,0,0,slowHeaders
tcp,OTH,133,0,106,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,S1,370,0,287,0.88,1,0,0,100,100,1,0,0,0.98,slowHeaders
tcp,OTH,60,0,823,0,1,0,0,51,51,1,0,0,0,slowHeaders
tcp,OTH,119,0,196,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,OTH,60,0,869,0,1,0,0,47,47,1,0,0,0,slowHeaders
tcp,S1,400,140,685,1,1,0,0,99,99,1,0,0,1,slowHeaders
tcp,S1,370,0,457,0.46,1,0,0,100,100,1,0,0,0.61,slowHeaders
tcp,RSTO,957,953,99,0,1,0,0,100,100,1,0,0,0,slowHeaders
tcp,OTH,60,0,696,0,1,0,0,49,49,1,0,0,0,slowHeaders
tcp,S1,222,0,259,1,1,0,0,99,99,1,0,0,1,slowHeaders
tcp,S1,370,0,587,1,1,0,0,100,100,1,0,0,1,slowHeaders
tcp,RSTO,1010,953,94,0,1,0,0,98,98,1,0,0,0,slowHeaders
tcp,S1,370,0,349,0.42,1,0,0,100,100,1,0,0,1,slowHeaders
tcp,OTH,94,0,58,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,OTH,123,0,133,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,OTH,89,0,222,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,S1,760,206,5,1,0.8,0.2,0,64,63,0.98,0.02,0,0.06,slowHeaders
tcp,OTH,107,0,124,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,S1,400,140,117,1,0.99,0.01,0,100,100,1,0,0,1,slowHeaders
tcp,S1,665,140,215,1,1,0,0,100,100,1,0,0,1,slowHeaders
tcp,S1,370,0,299,0.98,1,0,0,100,100,1,0,0,0.97,slowHeaders
tcp,OTH,95,0,256,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,RSTO,1189,1024,398,0.39,1,0,0,100,100,1,0,0,0.64,slowHeaders
tcp,S1,74,0,49,0.94,1,0,0,82,82,1,0,0,0.56,slowHeaders
tcp,S1,74,0,252,1,1,0,0,100,100,1,0,0,1,slowHeaders
tcp,OTH,98,0,201,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,OTH,60,0,891,0,1,0,0,47,47,1,0,0,0,slowHeaders
tcp,OTH,60,0,918,0,1,0,0,18,18,1,0,0,0,slowHeaders
tcp,S1,370,0,642,1,1,0,0,100,100,1,0,0,1,slowHeaders
tcp,OTH,96,0,139,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,S1,370,0,399,0.39,1,0,0,100,100,1,0,0,0.57,slowHeaders
tcp,OTH,66,0,441,0,1,0,0,100,100,1,0,0,0,slowHeaders
tcp,OTH,66,0,469,0,1,0,0,81,81,1,0,0,0,slowHeaders
tcp,OTH,60,0,720,0,1,0,0,54,54,1,0,0,0,slowHeaders
tcp,S1,370,0,18,0.83,1,0,0,100,100,1,0,0,0.17,slowHeaders
tcp,S1,370,0,369,0.39,1,0,0,100,100,1,0,0,1,slowHeaders
tcp,OTH,60,0,1008,0,1,0,0,45,45,1,0,0,0,slowHeaders
tcp,OTH,103,0,6,0,1,0,0,20,20,1,0,0,0,slowHeaders
tcp,S1,296,0,583,1,1,0,0,99,99,1,0,0,1,slowHeaders
tcp,OTH,115,0,523,0,1,0,0,89,89,1,0,0,0,slowHeaders
tcp,RSTO,1103,1019,152,0.64,1,0,0,100,100,1,0,0,0.48,slowHeaders
tcp,S1,370,0,256,0.2,1,0,0,100,100,1,0,0,0.51,slowHeaders
tcp,OTH,66,0,500,0,1,0,0,84,84,1,0,0,0,slowHeaders
tcp,OTH,113,0,157,0,1,0,0,50,50,1,0,0,0,slowHeaders
tcp,S1,296,0,208,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,296,0,686,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,OTH,653,0,39,0,1,0,0,57,57,1,0,0,0,slowRead
tcp,S1,296,0,196,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,370,0,270,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,713,206,77,1,0.99,0.01,0,86,85,0.99,0.01,0,0.88,slowRead
tcp,S1,296,0,179,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,296,0,302,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,74,0,727,0.99,1,0,0,100,100,1,0,0,1,slowRead
tcp,RSTO,4104,689,19,0,1,0,0,61,61,1,0,0,0,slowRead
tcp,OTH,60,0,1044,0,1,0,0,51,51,1,0,0,0,slowRead
tcp,OTH,461,0,1139,0,1,0,0,59,59,1,0,0,0,slowRead
tcp,S1,74,0,408,0.99,1,0,0,98,98,1,0,0,0.98,slowRead
tcp,OTH,109,0,153,0,1,0,0,50,50,1,0,0,0,slowRead
tcp,OTH,66,0,843,0,1,0,0,58,58,1,0,0,0,slowRead
tcp,OTH,60,0,815,0,1,0,0,38,38,1,0,0,0,slowRead
tcp,S1,370,0,720,0.12,1,0,0,100,100,1,0,0,0.89,slowRead
tcp,S1,621,140,589,0.99,1,0,0,99,99,1,0,0,1,slowRead
tcp,S1,296,0,634,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,370,0,424,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,OTH,102,0,21,0,1,0,0,57,57,1,0,0,0,slowRead
tcp,S1,222,0,999,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,296,0,237,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,296,0,616,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,OTH,66,0,358,0,1,0,0,78,78,1,0,0,0,slowRead
tcp,S1,296,0,130,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,370,0,626,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,296,0,288,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,OTH,117,0,92,0,1,0,0,50,50,1,0,0,0,slowRead
tcp,S1,370,0,890,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,296,0,544,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,370,0,908,0.3,1,0,0,100,100,1,0,0,0.95,slowRead
tcp,S1,718,206,70,1,0.99,0.01,0,85,84,0.99,0.01,0,0.81,slowRead
tcp,OTH,60,0,1078,0,1,0,0,49,49,1,0,0,0,slowRead
tcp,RSTO,3430,1424,385,0,1,0,0,100,100,1,0,0,0,slowRead
tcp,OTH,60,0,517,0,1,0,0,83,83,1,0,0,0,slowRead
tcp,OTH,106,0,238,0,1,0,0,50,50,1,0,0,0,slowRead
tcp,S1,296,0,616,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,370,0,929,0.31,1,0,0,100,100,1,0,0,0.95,slowRead
tcp,S1,692,206,130,1,0.99,0.01,0,99,99,1,0,0,1,slowRead
tcp,RSTO,936,953,705,0.65,1,0,0,100,100,1,0,0,0.97,slowRead
tcp,S1,296,0,666,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,RSTO,3430,1424,802,0.21,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,296,0,612,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,370,0,899,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,OTH,66,0,556,0,1,0,0,78,78,1,0,0,0,slowRead
tcp,RSTO,1139,1754,544,0,1,0,0,100,100,1,0,0,0,slowRead
tcp,S1,2702,140,449,0.98,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,296,0,220,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,RSTO,1139,1754,486,0,1,0,0,100,100,1,0,0,0,slowRead
tcp,S1,296,0,641,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,OTH,60,0,69,0,1,0,0,51,51,1,0,0,0,slowRead
tcp,S1,296,0,598,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,OTH,105,0,143,0,1,0,0,50,50,1,0,0,0,slowRead
tcp,OTH,84,0,242,0,1,0,0,50,50,1,0,0,0,slowRead
tcp,S1,296,0,290,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,OTH,116,0,219,0,1,0,0,50,50,1,0,0,0,slowRead
tcp,S1,296,0,163,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,74,0,542,0.99,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,296,0,435,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,222,0,792,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,RSTO,1034,1820,417,0,1,0,0,100,100,1,0,0,0,slowRead
tcp,S1,296,0,23,1,1,0,0,24,24,1,0,0,1,slowRead
tcp,OTH,128,0,261,0,1,0,0,50,50,1,0,0,0,slowRead
tcp,RSTO,3504,1424,621,0,1,0,0,100,100,1,0,0,0,slowRead
tcp,S1,296,0,224,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,OTH,114,0,186,0,1,0,0,50,50,1,0,0,0,slowRead
tcp,OTH,60,0,856,0,1,0,0,49,49,1,0,0,0,slowRead
tcp,OTH,60,0,386,0,1,0,0,84,84,1,0,0,0,slowRead
tcp,OTH,60,0,703,0,1,0,0,51,51,1,0,0,0,slowRead
tcp,OTH,173,0,653,0,1,0,0,89,89,1,0,0,0,slowRead
tcp,S1,296,0,330,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,296,0,319,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,OTH,60,0,845,0,1,0,0,29,29,1,0,0,0,slowRead
tcp,OTH,66,0,486,0,1,0,0,89,89,1,0,0,0,slowRead
tcp,S1,902,1754,139,0.94,0.99,0.01,0,100,100,1,0,0,1,slowRead
tcp,S1,148,0,447,0.99,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,296,0,451,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,296,0,60,1,1,0,0,61,61,1,0,0,1,slowRead
tcp,OTH,109,0,51,0,1,0,0,54,54,1,0,0,0,slowRead
tcp,OTH,125,0,84,0,1,0,0,50,50,1,0,0,0,slowRead
tcp,S1,296,0,26,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,296,0,225,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,74,0,764,0.99,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,296,0,388,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,370,0,939,0.7,1,0,0,100,100,1,0,0,0.99,slowRead
tcp,OTH,66,0,560,0,1,0,0,74,74,1,0,0,0,slowRead
tcp,S1,296,0,283,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,RSTO,1306,1688,265,0,1,0,0,100,100,1,0,0,0,slowRead
tcp,OTH,90,0,70,0,1,0,0,50,50,1,0,0,0,slowRead
tcp,OTH,84,0,149,0,1,0,0,50,50,1,0,0,0,slowRead
tcp,S1,296,0,286,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,370,0,639,0.61,1,0,0,100,100,1,0,0,0.99,slowRead
tcp,S1,296,0,514,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,621,140,745,0.99,1,0,0,99,99,1,0,0,1,slowRead
tcp,S1,936,338,58,1,0.98,0.02,0,73,72,0.99,0.01,0,0.78,slowRead
tcp,RSTO,975,1886,9,0,1,0,0,13,13,1,0,0,0,slowRead
tcp,OTH,105,0,136,0,1,0,0,50,50,1,0,0,0,slowRead
tcp,S1,74,0,501,0.99,1,0,0,100,100,1,0,0,0.99,slowRead
tcp,OTH,110,0,15,0,1,0,0,18,18,1,0,0,0,slowRead
tcp,S1,296,0,560,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,RSTO,2156,12310,8,0,1,0,0,52,52,1,0,0,0,slowRead
tcp,RSTO,1256,1820,344,0,1,0,0,100,100,1,0,0,0,slowRead
tcp,OTH,103,0,290,0,1,0,0,50,50,1,0,0,0,slowRead
tcp,S1,370,0,583,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,OTH,60,0,1097,0,1,0,0,50,50,1,0,0,0,slowRead
tcp,OTH,525,0,5,0,1,0,0,79,79,1,0,0,0,slowRead
tcp,OTH,408,0,297,0,1,0,0,50,50,1,0,0,0,slowRead
tcp,S1,148,0,133,0.97,0.99,0.01,0,100,100,1,0,0,0.98,slowRead
tcp,OTH,60,0,849,0,1,0,0,50,50,1,0,0,0,slowRead
tcp,S1,926,1490,310,0.97,1,0,0,100,100,1,0,0,1,slowRead
tcp,OTH,60,0,990,0,1,0,0,41,41,1,0,0,0,slowRead
tcp,OTH,66,0,510,0,1,0,0,94,94,1,0,0,0,slowRead
tcp,S1,370,0,309,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,296,0,678,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,74,0,579,0.99,1,0,0,100,100,1,0,0,1,slowRead
tcp,OTH,60,0,838,0,1,0,0,51,51,1,0,0,0,slowRead
tcp,S1,296,0,661,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,OTH,60,0,1017,0,1,0,0,50,50,1,0,0,0,slowRead
tcp,OTH,60,0,1188,0,1,0,0,57,57,1,0,0,0,slowRead
tcp,RSTO,975,1886,55,0,1,0,0,59,59,1,0,0,0,slowRead
tcp,OTH,112,0,66,0,1,0,0,50,50,1,0,0,0,slowRead
tcp,RSTO,1300,1820,266,0,1,0,0,100,100,1,0,0,0,slowRead
tcp,S1,722,206,25,1,0.96,0.04,0,67,66,0.99,0.01,0,0.36,slowRead
tcp,S1,296,0,177,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,296,0,455,0.98,1,0,0,100,100,1,0,0,1,slowRead
tcp,OTH,110,0,80,0,1,0,0,50,50,1,0,0,0,slowRead
tcp,OTH,60,0,984,0,1,0,0,35,35,1,0,0,0,slowRead
tcp,OTH,82,0,119,0,1,0,0,50,50,1,0,0,0,slowRead
tcp,OTH,60,0,413,0,1,0,0,83,83,1,0,0,0,slowRead
tcp,S1,2192,140,346,0.98,1,0,0,100,100,1,0,0,1,slowRead
tcp,OTH,60,0,287,0,1,0,0,51,51,1,0,0,0,slowRead
tcp,RSTO,951,953,104,0,0.99,0.01,0,99,99,1,0,0,0,slowRead
tcp,OTH,54,0,11,0,1,0,0,11,11,1,0,0,0,slowRead
tcp,S1,296,0,50,1,1,0,0,51,51,1,0,0,1,slowRead
tcp,S1,370,0,974,0.71,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,74,0,811,0.99,1,0,0,100,100,1,0,0,1,slowRead
tcp,S1,370,0,533,0.54,1,0,0,99,99,1,0,0,1,slowRead
tcp,S1,370,0,721,0.16,1,0,0,100,100,1,0,0,1,slowRead
tcp,RSTO,1078,1820,169,0,1,0,0,100,100,1,0,0,0,slowRead
tcp,S1,296,0,120,1,1,0,0,100,100,1,0,0,1,slowRead
tcp,OTH,60,0,880,0,1,0,0,33,33,1,0,0,0,slowRead
