% isAttack normal:	1333
% isAttack attack:	2592
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R3,18,24,27'

@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute dst_host_srv_count numeric
@attribute dst_host_srv_serror_rate numeric
@attribute isAttack {normal,attack}

@data
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,255,0.01,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,253,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
RSTO,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,235,0,normal
SF,255,0,normal
SF,255,0,normal
SF,237,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,58,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,118,0.01,normal
REJ,242,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,252,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,198,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,19,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
REJ,247,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,26,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,133,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,237,0,normal
SF,255,0,normal
