% isAttack tcpFlood:	571
% isAttack normal:	571
% isAttack slowRead:	571
% isAttack httpFlood:	571
% isAttack slowHeaders:	571
% isAttack udpFlood:	372
% isAttack slowBody:	571
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-3,9,12,18,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute srv_count numeric
@attribute rerror_rate numeric
@attribute dst_host_srv_count numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
tcp,S1,120,0,100,slowBody
tcp,S1,667,0,100,slowBody
tcp,OTH,46,0,54,slowBody
tcp,S1,619,0,100,slowBody
tcp,OTH,167,0,50,slowBody
tcp,OTH,183,0,50,slowBody
tcp,OTH,1035,0,52,slowBody
tcp,OTH,744,0,45,slowBody
tcp,RSTO,39,0,54,slowBody
tcp,S1,73,0,100,slowBody
tcp,OTH,857,0,47,slowBody
tcp,S1,207,0,100,slowBody
tcp,S1,473,0,100,slowBody
tcp,S1,263,0,100,slowBody
tcp,OTH,730,0,45,slowBody
tcp,OTH,260,0,50,slowBody
tcp,S1,480,0,100,slowBody
tcp,S1,156,0,100,slowBody
tcp,S1,461,0,100,slowBody
tcp,S1,345,0,100,slowBody
tcp,S1,66,0,100,slowBody
tcp,S1,575,0,100,slowBody
tcp,S1,750,0,100,slowBody
tcp,OTH,167,0,100,slowBody
tcp,S1,302,0,100,slowBody
tcp,S1,590,0,100,slowBody
tcp,S1,196,0,100,slowBody
tcp,RSTO,185,0,100,slowBody
tcp,S1,218,0,100,slowBody
tcp,OTH,442,0,80,slowBody
tcp,S1,267,0,100,slowBody
tcp,S1,689,0,100,slowBody
tcp,S1,195,0,100,slowBody
tcp,S1,755,0,100,slowBody
tcp,S1,231,0,100,slowBody
tcp,S1,308,0,100,slowBody
tcp,OTH,1012,0,49,slowBody
tcp,S1,204,0,100,slowBody
tcp,OTH,729,0,46,slowBody
tcp,OTH,244,0,50,slowBody
tcp,S1,656,0,100,slowBody
tcp,S2,155,0,100,slowBody
tcp,OTH,763,0,23,slowBody
tcp,S2,145,0,100,slowBody
tcp,S1,499,0,100,slowBody
tcp,OTH,338,0,76,slowBody
tcp,OTH,599,0,89,slowBody
tcp,S1,296,0,100,slowBody
tcp,OTH,57,0,50,slowBody
tcp,S1,196,0,100,slowBody
tcp,OTH,685,0,49,slowBody
tcp,S1,248,0,100,slowBody
tcp,S1,265,0,100,slowBody
tcp,S1,647,0,100,slowBody
tcp,OTH,170,0,50,slowBody
tcp,S2,608,0,100,slowBody
tcp,OTH,132,0,50,slowBody
tcp,S1,223,0,100,slowBody
tcp,OTH,156,0,50,slowBody
tcp,S2,217,0,100,slowBody
tcp,S1,609,0,100,slowBody
tcp,OTH,1115,0,59,slowBody
tcp,S1,525,0,100,slowBody
tcp,S1,499,0,100,slowBody
tcp,S1,678,0,100,slowBody
tcp,S1,608,0,100,slowBody
tcp,S1,136,0,100,slowBody
tcp,OTH,269,0,50,slowBody
tcp,OTH,689,0,55,slowBody
tcp,OTH,884,0,48,slowBody
tcp,S1,670,0,100,slowBody
tcp,S1,599,0,100,slowBody
tcp,S1,285,0,100,slowBody
tcp,OTH,268,0,50,slowBody
tcp,S1,128,0,100,slowBody
tcp,OTH,316,0,66,slowBody
tcp,S1,473,0,100,slowBody
tcp,S1,126,0,100,slowBody
tcp,S1,500,0,100,slowBody
tcp,OTH,825,0,46,slowBody
tcp,S1,157,0,100,slowBody
tcp,S2,169,0,100,slowBody
tcp,OTH,1011,0,52,slowBody
tcp,OTH,1020,0,54,slowBody
tcp,S1,985,0,100,slowBody
tcp,RSTO,182,0,100,slowBody
tcp,S1,357,0,100,slowBody
tcp,S1,328,0,100,slowBody
tcp,OTH,1016,0,49,slowBody
tcp,S1,431,0,100,slowBody
tcp,OTH,40,0,54,slowBody
tcp,S1,124,0,100,slowBody
tcp,S1,238,0,100,slowBody
tcp,S1,958,0,100,slowBody
tcp,S1,808,0,100,slowBody
tcp,OTH,72,0,50,slowBody
tcp,S1,88,0,85,slowBody
tcp,S1,478,0,100,slowBody
tcp,S1,737,0,100,slowBody
tcp,RSTO,47,0,79,slowBody
tcp,OTH,198,0,50,slowBody
tcp,S1,717,0,100,slowBody
tcp,OTH,897,0,24,slowBody
tcp,S1,195,0,100,slowBody
tcp,S1,658,0,100,slowBody
tcp,OTH,981,0,48,slowBody
tcp,S1,203,0,100,slowBody
tcp,S1,195,0,100,slowBody
tcp,S1,781,0,100,slowBody
tcp,OTH,28,0,60,slowBody
tcp,RSTO,644,0,100,slowBody
tcp,S1,472,0,100,slowBody
tcp,S1,576,0,100,slowBody
tcp,OTH,528,0,85,slowBody
tcp,S1,426,0,100,slowBody
tcp,S1,330,0,100,slowBody
tcp,OTH,257,0,50,slowBody
tcp,S1,153,0,100,slowBody
tcp,S1,668,0,100,slowBody
tcp,RSTO,46,0,71,slowBody
tcp,OTH,665,0,63,slowBody
tcp,RSTO,48,0,79,slowBody
tcp,S2,226,0,100,slowBody
tcp,S1,262,0,100,slowBody
tcp,S1,575,0,100,slowBody
tcp,OTH,19,0,53,slowBody
tcp,RSTO,720,0,100,slowBody
tcp,OTH,1031,0,49,slowBody
tcp,S1,44,0,74,slowBody
tcp,OTH,1104,0,56,slowBody
tcp,S1,154,0,100,slowBody
tcp,S1,661,0,100,slowBody
tcp,S1,257,0,100,slowBody
tcp,S1,187,0,100,slowBody
tcp,S1,51,0,74,slowBody
tcp,RSTO,171,0,100,slowBody
tcp,S1,311,0,100,slowBody
tcp,OTH,674,0,47,slowBody
tcp,S1,423,0,100,slowBody
tcp,S1,134,0,100,slowBody
tcp,S1,535,0,89,slowBody
tcp,S1,498,0,100,slowBody
tcp,S1,100,0,100,slowBody
tcp,OTH,1025,0,49,slowBody
tcp,OTH,519,0,69,slowBody
tcp,S1,117,0,100,slowBody
tcp,S1,597,0,100,slowBody
tcp,S1,204,0,100,slowBody
tcp,S1,362,0,100,slowBody
tcp,S1,157,0,100,slowBody
tcp,S1,316,0,100,slowBody
tcp,S1,790,0,100,slowBody
tcp,OTH,489,0,86,slowBody
tcp,OTH,568,0,79,slowBody
tcp,S1,217,0,100,slowBody
tcp,S1,318,0,100,slowBody
tcp,S1,45,0,100,slowBody
tcp,S1,536,0,99,slowBody
tcp,S1,468,0,100,slowBody
tcp,OTH,915,0,42,slowBody
tcp,OTH,234,0,50,slowBody
tcp,S1,239,0,100,slowBody
tcp,S1,232,0,100,slowBody
tcp,OTH,900,0,27,slowBody
tcp,S1,656,0,100,slowBody
tcp,S1,378,0,100,slowBody
tcp,S2,300,0,100,slowBody
tcp,S1,319,0,100,slowBody
tcp,S1,15,0,63,slowBody
tcp,OTH,823,0,48,slowBody
tcp,S1,20,0,21,slowBody
tcp,RSTO,155,0,100,slowBody
tcp,OTH,4,0,7,slowBody
tcp,S1,66,0,82,slowBody
tcp,S1,516,0,100,slowBody
tcp,RSTO,37,0,62,slowBody
tcp,OTH,642,0,67,slowBody
tcp,S1,41,0,100,slowBody
tcp,OTH,7,0,7,slowBody
tcp,OTH,698,0,48,slowBody
tcp,S1,175,0,100,slowBody
tcp,OTH,740,0,27,slowBody
tcp,RSTO,162,0,100,slowBody
tcp,S1,405,0,100,slowBody
tcp,S1,563,0,100,slowBody
tcp,RSTO,406,0,100,slowBody
tcp,OTH,745,0,30,slowBody
tcp,RSTO,66,0,87,slowBody
tcp,OTH,593,0,90,slowBody
tcp,OTH,620,0,92,slowBody
tcp,S1,427,0,100,slowBody
tcp,RSTO,6,0,21,slowBody
tcp,S1,340,0,100,slowBody
tcp,OTH,876,0,48,slowBody
tcp,S1,664,0,100,slowBody
tcp,OTH,1,0,66,slowBody
tcp,OTH,759,0,27,slowBody
tcp,S1,215,0,100,slowBody
tcp,S1,133,0,100,slowBody
tcp,S1,312,0,99,slowBody
tcp,S1,49,0,100,slowBody
tcp,S1,300,0,100,slowBody
tcp,S1,298,0,100,slowBody
tcp,S1,306,0,100,slowBody
tcp,RSTO,21,0,65,slowBody
tcp,S1,274,0,100,slowBody
tcp,RSTO,404,0,100,slowBody
tcp,OTH,332,0,73,slowBody
tcp,S1,667,0,100,slowBody
tcp,S1,394,0,100,slowBody
tcp,RSTO,98,0,100,slowBody
tcp,S1,49,0,84,slowBody
tcp,OTH,79,0,50,slowBody
tcp,S1,266,0,100,slowBody
tcp,S1,457,0,100,slowBody
tcp,OTH,30,0,34,slowBody
tcp,OTH,1007,0,53,slowBody
tcp,OTH,727,0,45,slowBody
tcp,S1,14,0,100,slowBody
tcp,S1,569,0,99,slowBody
tcp,S1,681,0,100,slowBody
tcp,S1,425,0,100,slowBody
tcp,S1,213,0,100,slowBody
tcp,S1,382,0,100,slowBody
tcp,OTH,49,0,53,slowBody
tcp,S1,654,0,100,slowBody
tcp,S1,318,0,100,slowBody
tcp,OTH,2,0,8,slowBody
tcp,OTH,179,0,50,slowBody
tcp,OTH,241,0,50,slowBody
tcp,OTH,41,0,49,slowBody
tcp,S1,959,0,100,slowBody
tcp,OTH,771,0,42,slowBody
tcp,OTH,148,0,50,slowBody
tcp,RSTO,5,0,30,slowBody
tcp,OTH,382,0,85,slowBody
tcp,S1,375,0,100,slowBody
tcp,S1,27,0,100,slowBody
tcp,OTH,53,0,51,slowBody
tcp,S1,253,0,100,slowBody
tcp,S1,187,0,100,slowBody
tcp,S1,532,0,94,slowBody
tcp,S1,501,0,99,slowBody
tcp,OTH,47,0,54,slowBody
tcp,RSTO,332,0,99,slowBody
tcp,OTH,0,0,0,slowBody
tcp,S1,738,0,100,slowBody
tcp,S1,235,0,100,slowBody
tcp,S1,667,0,100,slowBody
tcp,OTH,715,0,50,slowBody
tcp,OTH,372,0,90,slowBody
tcp,S1,480,0,100,slowBody
tcp,OTH,436,0,88,slowBody
tcp,OTH,114,0,50,slowBody
tcp,RSTO,75,0,89,slowBody
tcp,OTH,52,0,50,slowBody
tcp,S1,95,0,95,slowBody
tcp,S1,408,0,100,slowBody
tcp,S1,311,0,100,slowBody
tcp,S1,525,0,100,slowBody
tcp,OTH,686,0,49,slowBody
tcp,S1,180,0,100,slowBody
tcp,OTH,1049,0,49,slowBody
tcp,S1,272,0,100,slowBody
tcp,S1,623,0,100,slowBody
tcp,S1,209,0,99,slowBody
tcp,RSTO,377,0,100,slowBody
tcp,S1,443,0,100,slowBody
tcp,S1,174,0,100,slowBody
tcp,OTH,8,0,29,slowBody
tcp,S1,608,0,100,slowBody
tcp,S1,615,0,100,slowBody
tcp,OTH,270,0,50,slowBody
tcp,S1,634,0,100,slowBody
tcp,S1,92,0,98,slowBody
tcp,S1,260,0,100,slowBody
tcp,OTH,264,0,50,slowBody
tcp,OTH,10,0,22,slowBody
tcp,OTH,645,0,55,slowBody
tcp,S1,358,0,100,slowBody
tcp,S1,546,0,100,slowBody
tcp,OTH,178,0,100,slowBody
tcp,S1,354,0,100,slowBody
tcp,S1,382,0,100,slowBody
tcp,S1,1,0,1,slowBody
tcp,S1,951,0,100,slowBody
tcp,RSTO,73,0,88,slowBody
tcp,OTH,151,0,50,slowBody
tcp,RSTO,372,0,100,slowBody
tcp,S1,89,0,100,slowBody
tcp,S1,691,0,100,slowBody
tcp,OTH,10,0,61,slowBody
tcp,OTH,569,0,89,slowBody
tcp,OTH,247,0,50,slowBody
tcp,OTH,271,0,50,slowBody
tcp,S1,10,0,100,slowBody
tcp,S1,494,0,100,slowBody
tcp,S1,610,0,100,slowBody
tcp,S1,150,0,100,slowBody
tcp,OTH,1048,0,49,slowBody
tcp,S1,651,0,100,slowBody
tcp,S1,961,0,100,slowBody
tcp,S1,187,0,100,slowBody
tcp,S1,412,0,100,slowBody
tcp,S1,169,0,100,slowBody
tcp,S1,112,0,100,slowBody
tcp,S1,451,0,100,slowBody
tcp,OTH,986,0,53,slowBody
tcp,RSTO,199,0,100,slowBody
tcp,S1,71,0,100,slowBody
tcp,S1,382,0,100,slowBody
tcp,OTH,171,0,50,slowBody
tcp,OTH,256,0,50,slowBody
tcp,S1,514,0,100,slowBody
tcp,S1,209,0,100,slowBody
tcp,S1,676,0,100,slowBody
tcp,OTH,937,0,48,slowBody
tcp,S1,359,0,100,slowBody
tcp,S1,267,0,100,slowBody
tcp,OTH,80,0,88,slowBody
tcp,S1,33,0,100,slowBody
tcp,S1,161,0,100,slowBody
tcp,S1,415,0,100,slowBody
tcp,OTH,848,0,39,slowBody
tcp,OTH,28,0,36,slowBody
tcp,OTH,217,0,50,slowBody
tcp,S1,624,0,100,slowBody
tcp,S1,400,0,100,slowBody
tcp,OTH,206,0,50,slowBody
tcp,OTH,4,0,10,slowBody
tcp,RSTO,511,0,100,slowBody
tcp,OTH,59,0,50,slowBody
tcp,RSTO,703,0,100,slowBody
tcp,S1,628,0,100,slowBody
tcp,S1,228,0,100,slowBody
tcp,S1,40,0,81,slowBody
tcp,S1,95,0,100,slowBody
tcp,S1,177,0,100,slowBody
tcp,OTH,687,0,57,slowBody
tcp,S1,112,0,100,slowBody
tcp,S2,237,0,100,slowBody
tcp,OTH,949,0,45,slowBody
tcp,OTH,215,0,100,slowBody
tcp,S1,158,0,100,slowBody
tcp,RSTO,193,0,100,slowBody
tcp,S1,581,0,99,slowBody
tcp,S1,169,0,100,slowBody
tcp,S1,330,0,100,slowBody
tcp,OTH,1024,0,49,slowBody
tcp,S1,122,0,100,slowBody
tcp,S1,388,0,100,slowBody
tcp,S1,267,0,100,slowBody
tcp,S1,104,0,100,slowBody
tcp,S1,427,0,100,slowBody
tcp,RSTO,145,0,99,slowBody
tcp,OTH,736,0,47,slowBody
tcp,S1,336,0,100,slowBody
tcp,OTH,380,0,89,slowBody
tcp,S1,422,0,100,slowBody
tcp,OTH,914,0,34,slowBody
tcp,OTH,233,0,50,slowBody
tcp,S1,554,0,100,slowBody
tcp,RSTO,28,0,43,slowBody
tcp,S1,331,0,100,slowBody
tcp,S1,204,0,100,slowBody
tcp,S1,72,0,100,slowBody
tcp,S1,98,0,98,slowBody
tcp,OTH,989,0,45,slowBody
tcp,OTH,714,0,50,slowBody
tcp,S1,120,0,100,slowBody
tcp,S1,447,0,100,slowBody
tcp,OTH,961,0,47,slowBody
tcp,S1,181,0,100,slowBody
tcp,S1,52,0,100,slowBody
tcp,S1,599,0,100,slowBody
tcp,RSTO,383,0,100,slowBody
tcp,OTH,396,0,84,slowBody
tcp,OTH,231,0,50,slowBody
tcp,OTH,126,0,50,slowBody
tcp,S1,454,0,100,slowBody
tcp,RSTO,132,0,100,slowBody
tcp,S1,321,0,100,slowBody
tcp,S1,282,0,100,slowBody
tcp,S1,747,0,100,slowBody
tcp,OTH,149,0,50,slowBody
tcp,S1,1026,0,100,slowBody
tcp,S1,306,0,100,slowBody
tcp,S1,653,0,100,slowBody
tcp,S1,413,0,100,slowBody
tcp,RSTO,374,0,100,slowBody
tcp,S1,406,0,100,slowBody
tcp,S1,205,0,100,slowBody
tcp,S1,480,0,100,slowBody
tcp,RSTO,347,0,100,slowBody
tcp,OTH,97,0,50,slowBody
tcp,S1,943,0,100,slowBody
tcp,S1,330,0,99,slowBody
tcp,S1,225,0,100,slowBody
tcp,OTH,679,0,51,slowBody
tcp,RSTO,177,0,100,slowBody
tcp,OTH,370,0,87,slowBody
tcp,S1,274,0,99,slowBody
tcp,OTH,313,0,65,slowBody
tcp,OTH,602,0,91,slowBody
tcp,S1,230,0,100,slowBody
tcp,OTH,6,0,10,slowBody
tcp,OTH,97,0,50,slowBody
tcp,S1,147,0,100,slowBody
tcp,S1,474,0,100,slowBody
tcp,S1,402,0,100,slowBody
tcp,OTH,381,0,89,slowBody
tcp,S1,290,0,100,slowBody
tcp,OTH,746,0,23,slowBody
tcp,OTH,39,0,53,slowBody
tcp,S1,614,0,100,slowBody
tcp,S1,420,0,100,slowBody
tcp,S1,292,0,100,slowBody
tcp,S1,349,0,100,slowBody
tcp,S1,571,0,100,slowBody
tcp,OTH,1019,0,54,slowBody
tcp,S1,864,0,100,slowBody
tcp,S1,518,0,100,slowBody
tcp,S1,73,0,100,slowBody
tcp,S1,174,0,100,slowBody
tcp,OTH,256,0,50,slowBody
tcp,OTH,567,0,76,slowBody
tcp,S1,605,0,100,slowBody
tcp,S1,675,0,100,slowBody
tcp,S1,331,0,100,slowBody
tcp,RSTO,330,0,99,slowBody
tcp,S1,102,0,100,slowBody
tcp,OTH,25,0,53,slowBody
tcp,S1,538,0,100,slowBody
tcp,OTH,652,0,84,slowBody
tcp,S1,523,0,100,slowBody
tcp,RSTO,2,0,27,slowBody
tcp,S1,112,0,100,slowBody
tcp,S1,387,0,100,slowBody
tcp,OTH,964,0,46,slowBody
tcp,RSTO,69,0,87,slowBody
tcp,OTH,255,0,50,slowBody
tcp,OTH,1075,0,51,slowBody
tcp,OTH,68,0,50,slowBody
tcp,S1,549,0,100,slowBody
tcp,S1,626,0,100,slowBody
tcp,S1,147,0,100,slowBody
tcp,S1,430,0,100,slowBody
tcp,S1,188,0,100,slowBody
tcp,S1,252,0,100,slowBody
tcp,S1,749,0,100,slowBody
tcp,RSTO,395,0,100,slowBody
tcp,S1,464,0,100,slowBody
tcp,RSTO,362,0,100,slowBody
tcp,RSTO,6,0,31,slowBody
tcp,S1,234,0,100,slowBody
tcp,S1,228,0,100,slowBody
tcp,S1,979,0,100,slowBody
tcp,OTH,126,0,50,slowBody
tcp,S1,943,0,100,slowBody
tcp,S1,307,0,100,slowBody
tcp,S1,12,0,100,slowBody
tcp,OTH,63,0,50,slowBody
tcp,S1,339,0,100,slowBody
tcp,OTH,173,0,50,slowBody
tcp,S1,968,0,100,slowBody
tcp,RSTO,341,0,100,slowBody
tcp,S1,178,0,100,slowBody
tcp,OTH,4,0,4,slowBody
tcp,S1,65,0,100,slowBody
tcp,OTH,298,0,57,slowBody
tcp,S1,458,0,100,slowBody
tcp,S1,341,0,100,slowBody
tcp,S1,642,0,100,slowBody
tcp,S1,63,0,100,slowBody
tcp,OTH,953,0,47,slowBody
tcp,S1,348,0,100,slowBody
tcp,S1,570,0,100,slowBody
tcp,OTH,411,0,80,slowBody
tcp,OTH,275,0,50,slowBody
tcp,S1,661,0,100,slowBody
tcp,S1,323,0,100,slowBody
tcp,RSTO,30,0,55,slowBody
tcp,OTH,148,0,50,slowBody
tcp,S1,481,0,100,slowBody
tcp,S1,123,0,100,slowBody
tcp,OTH,281,0,50,slowBody
tcp,S2,610,0,100,slowBody
tcp,OTH,90,0,98,slowBody
tcp,RSTO,38,0,63,slowBody
tcp,RSTO,52,0,81,slowBody
tcp,RSTO,143,0,100,slowBody
tcp,S1,223,0,100,slowBody
tcp,S1,281,0,100,slowBody
tcp,S1,453,0,100,slowBody
tcp,RSTO,102,0,100,slowBody
tcp,OTH,429,0,89,slowBody
tcp,OTH,147,0,50,slowBody
tcp,OTH,562,0,73,slowBody
tcp,S1,250,0,100,slowBody
tcp,S1,453,0,100,slowBody
tcp,S1,497,0,89,slowBody
tcp,S1,498,0,100,slowBody
tcp,RSTO,41,0,75,slowBody
tcp,S1,239,0,100,slowBody
tcp,OTH,51,0,50,slowBody
tcp,OTH,595,0,90,slowBody
tcp,S1,28,0,100,slowBody
tcp,S1,305,0,100,slowBody
tcp,S1,47,0,100,slowBody
tcp,S1,642,0,100,slowBody
tcp,S1,106,0,100,slowBody
tcp,S1,591,0,100,slowBody
tcp,S1,337,0,100,slowBody
tcp,S1,525,0,100,slowBody
tcp,S2,140,0,100,slowBody
tcp,S1,78,0,100,slowBody
tcp,S2,141,0,100,slowBody
tcp,OTH,1138,0,54,slowBody
tcp,OTH,380,0,90,slowBody
tcp,S1,458,0,100,slowBody
tcp,OTH,488,0,86,slowBody
tcp,OTH,244,0,50,slowBody
tcp,S1,98,0,100,slowBody
tcp,S1,277,0,100,slowBody
tcp,S1,800,0,100,slowBody
tcp,S1,936,0,100,slowBody
tcp,OTH,742,0,27,slowBody
tcp,OTH,2,0,30,slowBody
tcp,OTH,160,0,50,slowBody
tcp,S1,259,0,100,slowBody
tcp,OTH,743,0,44,slowBody
tcp,OTH,187,0,100,slowBody
tcp,RSTO,92,0,96,slowBody
tcp,S1,68,0,100,slowBody
tcp,S1,466,0,100,slowBody
tcp,OTH,948,0,50,slowBody
tcp,OTH,207,0,50,slowBody
tcp,S2,228,0,100,slowBody
tcp,OTH,610,0,92,slowBody
tcp,S1,701,0,100,slowBody
tcp,S1,617,0,100,slowBody
tcp,S1,980,0,100,slowBody
tcp,OTH,883,0,20,slowBody
tcp,OTH,37,0,53,slowBody
tcp,S1,115,0,100,slowBody
tcp,S1,737,0,100,slowBody
tcp,S1,320,0,100,slowBody
tcp,S1,747,0,100,slowBody
tcp,OTH,882,0,24,slowBody
tcp,OTH,28,0,40,slowBody
tcp,S1,217,0,100,slowBody
tcp,OTH,3,0,6,slowBody
tcp,S1,72,0,100,slowBody
tcp,S1,274,0,100,slowBody
tcp,RSTO,232,0,100,slowBody
tcp,S1,612,0,100,slowBody
tcp,OTH,871,0,48,slowBody
tcp,S1,206,0,100,slowHeaders
tcp,S1,308,0,100,slowHeaders
tcp,S1,251,0,100,slowHeaders
tcp,OTH,733,0,49,slowHeaders
tcp,OTH,517,0,100,slowHeaders
tcp,S1,705,0,99,slowHeaders
tcp,S1,232,0,100,slowHeaders
tcp,S1,536,0,100,slowHeaders
tcp,S1,626,0,100,slowHeaders
tcp,RSTO,241,0,100,slowHeaders
tcp,OTH,223,0,50,slowHeaders
tcp,S1,20,0,100,slowHeaders
tcp,RSTO,117,0,100,slowHeaders
tcp,RSTO,449,0,100,slowHeaders
tcp,OTH,653,0,46,slowHeaders
tcp,S1,148,0,100,slowHeaders
tcp,RSTO,38,0,63,slowHeaders
tcp,OTH,1066,0,50,slowHeaders
tcp,RSTO,153,0,100,slowHeaders
tcp,S1,334,0,100,slowHeaders
tcp,S1,313,0,100,slowHeaders
tcp,S1,617,0,100,slowHeaders
tcp,OTH,502,0,84,slowHeaders
tcp,OTH,788,0,50,slowHeaders
tcp,S1,93,0,100,slowHeaders
tcp,S1,177,0,100,slowHeaders
tcp,S1,659,0,100,slowHeaders
tcp,S1,208,0,99,slowHeaders
tcp,OTH,971,0,48,slowHeaders
tcp,OTH,427,0,84,slowHeaders
tcp,OTH,158,0,50,slowHeaders
tcp,S2,309,0,100,slowHeaders
tcp,S1,710,0,100,slowHeaders
tcp,OTH,164,0,50,slowHeaders
tcp,S1,154,0,100,slowHeaders
tcp,S1,509,0,100,slowHeaders
tcp,S1,201,0,100,slowHeaders
tcp,RSTO,141,0,99,slowHeaders
tcp,OTH,1,0,20,slowHeaders
tcp,RSTO,240,0,100,slowHeaders
tcp,OTH,1073,0,50,slowHeaders
tcp,OTH,682,0,44,slowHeaders
tcp,S1,140,0,99,slowHeaders
tcp,S1,506,0,100,slowHeaders
tcp,S1,372,0,100,slowHeaders
tcp,S1,330,0,100,slowHeaders
tcp,RSTO,7,0,8,slowHeaders
tcp,OTH,671,0,43,slowHeaders
tcp,OTH,114,0,50,slowHeaders
tcp,S1,440,0,100,slowHeaders
tcp,S1,408,0,100,slowHeaders
tcp,S1,9,0,70,slowHeaders
tcp,OTH,450,0,80,slowHeaders
tcp,S1,80,0,100,slowHeaders
tcp,RSTO,15,0,16,slowHeaders
tcp,S1,520,0,100,slowHeaders
tcp,RSTO,368,0,100,slowHeaders
tcp,S1,601,0,100,slowHeaders
tcp,S1,263,0,100,slowHeaders
tcp,S1,235,0,100,slowHeaders
tcp,S1,402,0,100,slowHeaders
tcp,S1,499,0,100,slowHeaders
tcp,RSTO,119,0,100,slowHeaders
tcp,OTH,1012,0,43,slowHeaders
tcp,S1,595,0,100,slowHeaders
tcp,S1,142,0,100,slowHeaders
tcp,OTH,38,0,52,slowHeaders
tcp,S1,291,0,100,slowHeaders
tcp,RSTO,451,0,100,slowHeaders
tcp,OTH,633,0,75,slowHeaders
tcp,OTH,246,0,50,slowHeaders
tcp,S1,66,0,93,slowHeaders
tcp,S1,155,0,100,slowHeaders
tcp,S1,280,0,99,slowHeaders
tcp,OTH,329,0,71,slowHeaders
tcp,S1,424,0,100,slowHeaders
tcp,S1,669,0,100,slowHeaders
tcp,OTH,160,0,50,slowHeaders
tcp,OTH,873,0,51,slowHeaders
tcp,RSTO,110,0,100,slowHeaders
tcp,OTH,579,0,92,slowHeaders
tcp,S1,8,0,100,slowHeaders
tcp,OTH,497,0,100,slowHeaders
tcp,OTH,9,0,55,slowHeaders
tcp,OTH,151,0,50,slowHeaders
tcp,OTH,575,0,4,slowHeaders
tcp,OTH,158,0,50,slowHeaders
tcp,S1,64,0,92,slowHeaders
tcp,OTH,245,0,50,slowHeaders
tcp,RSTO,12,0,13,slowHeaders
tcp,S1,56,0,100,slowHeaders
tcp,OTH,137,0,50,slowHeaders
tcp,OTH,222,0,50,slowHeaders
tcp,S1,447,0,100,slowHeaders
tcp,S1,313,0,99,slowHeaders
tcp,RSTO,26,0,70,slowHeaders
tcp,S1,145,0,100,slowHeaders
tcp,OTH,143,0,50,slowHeaders
tcp,OTH,652,0,45,slowHeaders
tcp,S1,523,0,99,slowHeaders
tcp,OTH,61,0,51,slowHeaders
tcp,OTH,518,0,100,slowHeaders
tcp,RSTO,13,0,47,slowHeaders
tcp,OTH,3,0,61,slowHeaders
tcp,OTH,279,0,50,slowHeaders
tcp,S1,142,0,100,slowHeaders
tcp,OTH,147,0,50,slowHeaders
tcp,S1,217,0,100,slowHeaders
tcp,OTH,535,0,100,slowHeaders
tcp,OTH,603,0,92,slowHeaders
tcp,OTH,395,0,100,slowHeaders
tcp,OTH,1048,0,50,slowHeaders
tcp,OTH,786,0,49,slowHeaders
tcp,OTH,934,0,50,slowHeaders
tcp,OTH,327,0,71,slowHeaders
tcp,OTH,185,0,50,slowHeaders
tcp,OTH,291,0,56,slowHeaders
tcp,RSTO,342,0,100,slowHeaders
tcp,S1,609,0,100,slowHeaders
tcp,S1,84,0,88,slowHeaders
tcp,S1,577,0,100,slowHeaders
tcp,OTH,255,0,50,slowHeaders
tcp,SF,13,0,64,slowHeaders
tcp,S1,244,0,100,slowHeaders
tcp,OTH,1059,0,49,slowHeaders
tcp,S1,270,0,100,slowHeaders
tcp,OTH,992,0,49,slowHeaders
tcp,OTH,445,0,80,slowHeaders
tcp,S1,170,0,100,slowHeaders
tcp,S1,476,0,100,slowHeaders
tcp,OTH,360,0,83,slowHeaders
tcp,OTH,919,0,19,slowHeaders
tcp,S1,539,0,99,slowHeaders
tcp,OTH,990,0,57,slowHeaders
tcp,OTH,1011,0,43,slowHeaders
tcp,S1,423,0,100,slowHeaders
tcp,OTH,271,0,50,slowHeaders
tcp,RSTO,95,0,98,slowHeaders
tcp,S1,144,0,99,slowHeaders
tcp,S1,105,0,100,slowHeaders
tcp,OTH,137,0,50,slowHeaders
tcp,S2,500,0,100,slowHeaders
tcp,S1,443,0,100,slowHeaders
tcp,S1,726,0,99,slowHeaders
tcp,OTH,84,0,50,slowHeaders
tcp,OTH,38,0,53,slowHeaders
tcp,S1,63,0,100,slowHeaders
tcp,S1,348,0,100,slowHeaders
tcp,S1,177,0,99,slowHeaders
tcp,OTH,749,0,53,slowHeaders
tcp,OTH,135,0,50,slowHeaders
tcp,OTH,620,0,43,slowHeaders
tcp,RSTO,189,0,100,slowHeaders
tcp,OTH,377,0,86,slowHeaders
tcp,S1,193,0,100,slowHeaders
tcp,S1,390,0,100,slowHeaders
